user,server,ilp_user,ilp_time,greedy_user,greedy_time,rl_user,rl_time
500.0,20.0,171.0,1.1569822040000872,156.0,0.09062209199692006,249.0,0.010256170000502607
500.0,20.0,165.0,25.249918313998933,150.0,0.08647167200251715,233.0,0.012848742000642233
500.0,20.0,173.0,25.24144443199839,150.0,0.0946889459992235,262.0,0.02114585200251895
500.0,20.0,161.0,0.5164957220003998,145.0,0.08358111200141138,218.0,0.010660626998287626
500.0,20.0,177.0,0.8259684110016678,153.0,0.0883293600018078,262.0,0.010913032998359995
500.0,20.0,165.0,25.25672657099858,147.0,0.08932044700122788,241.0,0.017866366997623118
500.0,20.0,173.0,25.25340775299992,152.0,0.09811349700248684,261.0,0.014548712999385316
500.0,20.0,161.0,0.7820195360000071,145.0,0.09514796599978581,251.0,0.011367062001227168
500.0,20.0,174.0,0.8264635860032286,149.0,0.09104440800001612,264.0,0.01150410400077817
500.0,20.0,167.0,0.7656361639965326,146.0,0.08799798199834186,220.0,0.01062490199910826
500.0,20.0,175.0,0.5879777379996085,153.0,0.0822680119999859,284.0,0.010992919000273105
500.0,20.0,171.0,0.8053853130004427,153.0,0.08292624800014892,248.0,0.010803114997543162
500.0,20.0,167.0,0.579446341998846,147.0,0.07949407999694813,215.0,0.010538556998653803
500.0,20.0,181.0,14.93734350899831,156.0,0.09230252400084282,273.0,0.014020823000464588
500.0,20.0,168.0,3.901691518000007,142.0,0.09186166200015577,238.0,0.011106621001090389
500.0,20.0,172.0,1.7820818580003106,153.0,0.09407773799830466,250.0,0.01086298899826943
500.0,20.0,187.0,1.0167652700001781,158.0,0.09434351600066293,268.0,0.011230200001591584
500.0,20.0,185.0,0.9002979340002639,157.0,0.0901454909981112,284.0,0.011021897000318859
500.0,20.0,165.0,0.7782932549998804,147.0,0.07903848800197011,242.0,0.010811632000695681
500.0,20.0,168.0,0.5238242400009767,141.0,0.08186387000023387,261.0,0.010865587999433046
500.0,20.0,178.0,0.8842471659991133,154.0,0.0992117949972453,267.0,0.010953224998957012
500.0,20.0,174.0,1.0197879459992691,153.0,0.09658449500057031,263.0,0.010819062001246493
500.0,20.0,189.0,0.9605386490002275,159.0,0.09514118199876975,289.0,0.011115413999505108
500.0,20.0,171.0,0.5328821700022672,149.0,0.08294169799773954,245.0,0.010652944001776632
500.0,20.0,157.0,0.7960245130016119,135.0,0.07983295099984389,220.0,0.010552168998401612
500.0,20.0,173.0,0.5921486139995977,151.0,0.0844288129992492,253.0,0.010484487000212539
500.0,20.0,172.0,0.9218625869980315,151.0,0.09365762499874108,267.0,0.01173629899858497
500.0,20.0,170.0,0.5445331320006517,149.0,0.08506190900152433,239.0,0.010696622000978095
500.0,20.0,174.0,0.5456964270015305,153.0,0.08578752399989753,262.0,0.010817328002303839
500.0,20.0,177.0,0.6911854889985989,151.0,0.08640639299846953,279.0,0.010587075998046203
500.0,20.0,178.0,0.7987405000021681,162.0,0.08688728400011314,259.0,0.010934816000371939
500.0,20.0,189.0,25.263108574999933,166.0,0.10285322799973073,261.0,0.014120380001259036
500.0,20.0,170.0,0.9147446230017522,149.0,0.08463309799844865,241.0,0.010844999000255484
500.0,20.0,166.0,25.35323152300043,147.0,0.09604897499957588,242.0,0.013985786001285305
500.0,20.0,170.0,0.7251856950024376,143.0,0.08803680399796576,268.0,0.010974246997648152
500.0,20.0,168.0,1.1289317619994108,148.0,0.09023222300311318,239.0,0.011253477998252492
500.0,20.0,156.0,0.8947720149990346,144.0,0.08025891599754686,229.0,0.010773347999929683
500.0,20.0,165.0,1.133040245000302,148.0,0.08614509600010933,246.0,0.01085503099966445
500.0,20.0,167.0,0.640987019000022,140.0,0.08682255999883637,276.0,0.010940293002931867
500.0,20.0,170.0,2.0584848260004946,147.0,0.08807294299913337,227.0,0.011021555001207162
500.0,20.0,167.0,0.9336871829982556,147.0,0.08794208700055606,237.0,0.011092181997810258
500.0,20.0,166.0,0.680615815002966,147.0,0.08070392400259152,246.0,0.010725347998231882
500.0,20.0,173.0,25.329745508999622,155.0,0.09990628400191781,239.0,0.02221242199811968
500.0,20.0,156.0,0.5646643010004482,138.0,0.09103479899931699,259.0,0.010876757998630637
500.0,20.0,170.0,0.5785542890007491,146.0,0.07859935400119866,241.0,0.010710552996897604
500.0,20.0,163.0,1.2038430979991972,143.0,0.08987705699837534,231.0,0.011005814998497954
500.0,20.0,163.0,1.0098794590012403,145.0,0.09681099099907442,234.0,0.011014002997399075
500.0,20.0,152.0,0.5099713889976556,133.0,0.07800231999863172,208.0,0.01068149899947457
500.0,20.0,165.0,0.5676103480000165,150.0,0.07981009599825484,227.0,0.010673003002011683
500.0,20.0,172.0,0.9286205389980751,151.0,0.08086924199960777,239.0,0.010778231000585947
500.0,40.0,303.0,25.520861181001237,280.0,0.17395848999876762,347.0,0.028591670998139307
500.0,40.0,299.0,1.508221362997574,270.0,0.16618133000156377,357.0,0.018740773000899935
500.0,40.0,324.0,25.555968681001104,291.0,0.1804548979998799,384.0,0.022679159003018867
500.0,40.0,289.0,4.454297580999992,258.0,0.16804583300108789,372.0,0.019355110998731107
500.0,40.0,290.0,25.59020509200127,266.0,0.17089866199967219,343.0,0.03172777700092411
500.0,40.0,303.0,7.1960065359999135,271.0,0.19096280099984142,379.0,0.020825132000027224
500.0,40.0,305.0,1.2789794499985874,275.0,0.16454706599688507,381.0,0.018877662001614226
500.0,40.0,301.0,1.1762955639969732,272.0,0.17173546999765676,360.0,0.018789247998938663
500.0,40.0,303.0,25.62877032200049,264.0,0.1673683949993574,370.0,0.031249420000676764
500.0,40.0,304.0,2.6737935460005247,274.0,0.1690490069995576,362.0,0.019637090001197066
500.0,40.0,339.0,1.8027098170023237,300.0,0.17944971500037354,403.0,0.019115348997729598
500.0,40.0,312.0,3.9119863720006833,283.0,0.18107039900132804,362.0,0.019445384001301136
500.0,40.0,313.0,1.1785046869990765,280.0,0.16837708999810275,371.0,0.019751195999560878
500.0,40.0,282.0,1.1483879730003537,249.0,0.16102948399930028,321.0,0.018901660998380976
500.0,40.0,305.0,25.58893132799858,271.0,0.18229476399937994,378.0,0.032738541998696746
500.0,40.0,303.0,12.37022329699903,269.0,0.17490336500122794,365.0,0.020424761998583563
500.0,40.0,318.0,25.659442434000084,280.0,0.1697774690001097,388.0,0.027300525001919596
500.0,40.0,322.0,1.652679671999067,287.0,0.17764564200115274,401.0,0.019432585999311414
500.0,40.0,315.0,25.54734646399811,290.0,0.1702410409998265,379.0,0.031000959999801125
500.0,40.0,305.0,1.3291749229974812,277.0,0.16923746700194897,374.0,0.018767600999126444
500.0,40.0,307.0,23.501789921996533,278.0,0.18067712199990638,355.0,0.033484785999462474
500.0,40.0,301.0,1.4169511229993077,278.0,0.17894968899781816,381.0,0.019071953996899538
500.0,40.0,330.0,15.624900269998761,298.0,0.1723910770015209,406.0,0.023519215999840526
500.0,40.0,322.0,1.9120434440010285,287.0,0.1636043750004319,387.0,0.020794952997675864
500.0,40.0,324.0,25.53793972100175,291.0,0.1763303410007211,412.0,0.0326897579980141
500.0,40.0,295.0,25.595005626000784,261.0,0.17350376900139963,377.0,0.03109474200027762
500.0,40.0,312.0,25.509869822999462,281.0,0.16405186699921614,387.0,0.030795136000961065
500.0,40.0,309.0,1.3659753749998345,278.0,0.16905893400326022,386.0,0.019068387999141123
500.0,40.0,307.0,3.2205775280017406,277.0,0.1721879370015813,354.0,0.019385569998121355
500.0,40.0,316.0,25.610911195999506,286.0,0.16986708200056455,402.0,0.0281695129997388
500.0,40.0,324.0,1.170240282001032,299.0,0.1623174119995383,370.0,0.018982191002578475
500.0,40.0,300.0,2.243401237003127,270.0,0.17193188999954145,367.0,0.01945349099696614
500.0,40.0,308.0,4.905334694998601,279.0,0.17138048600099864,367.0,0.01992659000097774
500.0,40.0,313.0,25.567426214998704,288.0,0.1737741039978573,404.0,0.028518684997834498
500.0,40.0,298.0,1.367652969998744,261.0,0.16090340400114655,356.0,0.01902104100008728
500.0,40.0,296.0,20.14263317699806,267.0,0.1646855670005607,363.0,0.030461621001450112
500.0,40.0,292.0,1.1760059539992653,261.0,0.1543891520013858,347.0,0.018794215000525583
500.0,40.0,293.0,25.54370579800161,266.0,0.16779989000133355,367.0,0.029782232999423286
500.0,40.0,327.0,25.5887624149982,292.0,0.1784305859982851,397.0,0.030947611998271896
500.0,40.0,316.0,25.544578858000023,294.0,0.17187095700137434,361.0,0.030070485001488123
500.0,40.0,300.0,25.573586009999417,269.0,0.16811739100012346,365.0,0.03080307699929108
500.0,40.0,301.0,1.439431726001203,275.0,0.17720363199987332,360.0,0.019962451999163022
500.0,40.0,294.0,25.619979679999233,267.0,0.16630500899918843,367.0,0.02742284399937489
500.0,40.0,309.0,3.7959616980006103,284.0,0.178594274999341,367.0,0.019537421001587063
500.0,40.0,309.0,1.3841752870030177,277.0,0.18274554799791076,377.0,0.01892892699834192
500.0,40.0,281.0,25.546304242001497,261.0,0.1604565730012837,337.0,0.02839511999991373
500.0,40.0,315.0,25.610527979002654,286.0,0.16764446000161115,387.0,0.029394784996839007
500.0,40.0,301.0,24.804112195000926,270.0,0.18345555899941246,381.0,0.029421422997984337
500.0,40.0,310.0,1.2214636579992657,284.0,0.15740184999958728,350.0,0.01865263899890124
500.0,40.0,295.0,4.019636069999251,266.0,0.16713656399952015,352.0,0.01876598599847057
500.0,60.0,373.0,25.843618228002015,338.0,0.2437279320001835,425.0,0.03717826799766044
500.0,60.0,379.0,1.659612670999195,354.0,0.24399774799894658,430.0,0.02658249500018428
500.0,60.0,357.0,25.767939299999853,335.0,0.26248537599894917,399.0,0.03632096300134435
500.0,60.0,391.0,25.840631985000073,365.0,0.26202090899823816,429.0,0.037248374999762746
500.0,60.0,413.0,1.758751987999858,388.0,0.2404374670004472,445.0,0.026800927000294905
500.0,60.0,379.0,1.8115812779979024,340.0,0.22913883400178747,413.0,0.02661459600130911
500.0,60.0,377.0,2.1757424870011164,352.0,0.2374079580004036,442.0,0.027524900000571506
500.0,60.0,415.0,25.850154019997717,380.0,0.26411014800032717,452.0,0.03657215099883615
500.0,60.0,414.0,1.7248569330004102,386.0,0.25640490599835175,437.0,0.026740787998278392
500.0,60.0,416.0,25.87490256199817,373.0,0.26301690400214284,457.0,0.03570875600053114
500.0,60.0,372.0,1.938362455002789,350.0,0.24623727099969983,397.0,0.02638267799920868
500.0,60.0,391.0,2.092021685999498,355.0,0.24702884400176117,425.0,0.02749935099927825
500.0,60.0,424.0,25.856685988001118,393.0,0.26157871699979296,446.0,0.036607742000342114
