user,server,ilp_user,ilp_time,greedy_user,greedy_time,rl_lin_user,rl_lin_time,rl_exp_user,rl_exp_time
100.0,50.0,85.0,7.875670009001624,85.0,0.04373002199281473,85.0,0.18190285899618175,85.0,0.02261005098989699
100.0,50.0,82.0,0.2286001119937282,82.0,0.0409800869965693,82.0,0.018411943994578905,82.0,0.017913152012624778
100.0,50.0,80.0,0.2566721530020004,80.0,0.05374103199574165,80.0,0.03864526000688784,80.0,0.01893153700802941
100.0,50.0,80.0,0.20771775300090667,80.0,0.04131407098611817,80.0,0.01820857600250747,80.0,0.021546463991398923
100.0,50.0,80.0,0.23552688099152874,80.0,0.048349906006478705,80.0,0.03955107201181818,80.0,0.03696269300417043
100.0,50.0,78.0,0.23524252699280623,78.0,0.05682809199788608,78.0,0.04298479401040822,78.0,0.04124263500852976
100.0,50.0,79.0,0.3222187280043727,79.0,0.04115576299955137,79.0,0.019442111006355844,79.0,0.019303081993712112
100.0,50.0,79.0,0.23350484999537002,79.0,0.037533844995778054,79.0,0.01827762700850144,79.0,0.019341264996910468
100.0,50.0,88.0,0.21278887400694657,87.0,0.042991823007469065,88.0,0.018312357991817407,88.0,0.017989194006077014
100.0,50.0,78.0,0.22684035899874289,78.0,0.038758727998356335,78.0,0.018318863993044943,78.0,0.017888859001686797
100.0,50.0,84.0,0.2106338199955644,83.0,0.040306265000253916,87.0,0.01938195498951245,87.0,0.019292799988761544
100.0,50.0,78.0,0.23172960900410544,77.0,0.036300084000686184,78.0,0.017904185006045736,78.0,0.017584065004484728
100.0,50.0,76.0,0.22809601700282656,76.0,0.04087053900002502,76.0,0.01918442601163406,76.0,0.018865439997171052
100.0,50.0,79.0,0.23253281699726358,78.0,0.03544824600976426,79.0,0.019210770988138393,79.0,0.019188097008736804
100.0,50.0,87.0,0.3076227100100368,87.0,0.039442080989829265,87.0,0.017936757998540998,87.0,0.01769792400591541
100.0,50.0,87.0,0.22577812000236008,87.0,0.03950580899254419,87.0,0.017980581003939733,87.0,0.017616236000321805
100.0,50.0,75.0,0.2147586070059333,75.0,0.041394839994609356,75.0,0.017868744005681947,75.0,0.01751809699635487
100.0,50.0,81.0,0.22074461700685788,81.0,0.03942049900069833,81.0,0.01786175899906084,81.0,0.017604221997316927
100.0,50.0,82.0,0.22336466000706423,82.0,0.042197533999569714,82.0,0.018834586997400038,82.0,0.018640184003743343
100.0,50.0,80.0,0.22360206801386084,80.0,0.040389834000961855,80.0,0.017881103995023295,80.0,0.019303412991575897
100.0,50.0,73.0,0.22910219100594986,73.0,0.037028792008641176,73.0,0.017958584998268634,73.0,0.017757232999429107
