user,server,ilp_user,ilp_time,greedy_user,greedy_time,rl_lin_user,rl_lin_time,rl_exp_user,rl_exp_time
300.0,50.0,238.0,0.7771280819997628,229.0,0.12316594299954886,250.0,0.021045036999566946,250.0,0.020462676000533975
300.0,50.0,241.0,0.7992354059988429,235.0,0.1264452830000664,244.0,0.022748674000467872,244.0,0.021276553999996395
300.0,50.0,258.0,0.933837639999183,250.0,0.1352780849992996,264.0,0.021763262999229482,264.0,0.021413943999505136
300.0,50.0,237.0,0.9529898959990533,228.0,0.17808261800018954,245.0,0.036800488000153564,245.0,0.03456314399954863
300.0,50.0,247.0,0.8196120590000646,245.0,0.13466571199933242,249.0,0.026122585999473813,249.0,0.025572780001311912
300.0,50.0,235.0,1.0093810760008637,230.0,0.16146213999854808,240.0,0.030657512999823666,240.0,0.030681107000418706
300.0,50.0,240.0,0.7736104020004859,235.0,0.13047761500092747,241.0,0.02227442000003066,241.0,0.030015197000466287
300.0,50.0,244.0,0.8199265460007155,238.0,0.12211359399952926,247.0,0.022170718999404926,247.0,0.02169770500040613
300.0,50.0,265.0,0.8694708310013084,261.0,0.13727691500025685,267.0,0.02363525600048888,267.0,0.021854185000847792
300.0,50.0,249.0,0.7460648880005465,243.0,0.12675240399948962,251.0,0.023092141000233823,251.0,0.02385108999988006
400.0,50.0,319.0,1.2151759540010971,306.0,0.1642423970006348,329.0,0.024147747000824893,329.0,0.023625908001122298
400.0,50.0,317.0,1.0437814270007948,312.0,0.17625546999988728,319.0,0.022251676999076153,319.0,0.0225484160000633
400.0,50.0,331.0,1.1697599050003191,313.0,0.17133536800065485,357.0,0.022919848999663373,357.0,0.02424150099977851
400.0,50.0,332.0,1.1441983700005949,320.0,0.16844801499973983,339.0,0.022272992000580416,339.0,0.02273385299849906
400.0,50.0,322.0,1.0542698230001406,308.0,0.1767917849992955,326.0,0.022321227999782423,326.0,0.02254478100076085
400.0,50.0,318.0,1.1312122019990056,308.0,0.1626406790001056,323.0,0.02211740200073109,323.0,0.02219075500033796
400.0,50.0,328.0,1.1525431749996642,311.0,0.17053196000051685,344.0,0.023238148998643737,344.0,0.023308939000344253
400.0,50.0,301.0,1.1981242099991505,290.0,0.16675370799930533,314.0,0.023582656000144198,314.0,0.027700087999619427
400.0,50.0,291.0,1.0711165490010899,279.0,0.172566540999469,304.0,0.02378329100065457,304.0,0.02364744700025767
400.0,50.0,279.0,1.126590166000824,269.0,0.15129455200076336,299.0,0.022868058000312885,299.0,0.021553750999373733
400.0,50.0,283.0,1.1534284600002138,269.0,0.17390833099852898,292.0,0.02396766199854028,292.0,0.027056318998802453
400.0,50.0,328.0,1.1989259960009804,315.0,0.17165534699961427,338.0,0.023927217998789274,338.0,0.024077361000308883
400.0,50.0,309.0,1.1277673009990394,302.0,0.16237569599979906,318.0,0.02475156699983927,318.0,0.02542558499953884
400.0,50.0,316.0,1.8006668300004094,308.0,0.25900845599971944,323.0,0.03445928000110143,323.0,0.030404301000089617
400.0,50.0,341.0,1.2605560060001153,327.0,0.19513801600078295,357.0,0.023754210000333842,357.0,0.0222970320010063
400.0,50.0,320.0,1.1535115930000757,302.0,0.16495135399964056,347.0,0.021945460001006722,347.0,0.022618975999648683
400.0,50.0,339.0,1.0033203759994649,328.0,0.17301200300062192,343.0,0.02193764399999054,343.0,0.022407902999475482
400.0,50.0,283.0,1.1060089319998951,268.0,0.15717216200027906,299.0,0.02234014900022885,299.0,0.022561629999472643
400.0,50.0,330.0,1.1238744410002255,321.0,0.19309259000146994,330.0,0.025938990998838563,330.0,0.024085085000479012
400.0,50.0,334.0,1.1119658739989973,320.0,0.17204854000010528,340.0,0.022502084999359795,340.0,0.02347789899977215
400.0,50.0,327.0,1.1617137489993183,317.0,0.16653802300061216,333.0,0.022430162000091514,333.0,0.02254795800035936
400.0,50.0,315.0,25.543521003999558,299.0,0.1953146989999368,335.0,0.027740456998799345,335.0,0.02376627100056794
400.0,50.0,327.0,1.2336060929992527,311.0,0.17473637199873338,338.0,0.02481090800029051,338.0,0.02367553499971109
400.0,50.0,334.0,1.2080822810003156,323.0,0.19650271300088207,344.0,0.024660425000547548,344.0,0.023513541998909204
400.0,50.0,342.0,1.145305123000071,333.0,0.17757822000021406,343.0,0.0249015720000898,343.0,0.023155319000579766
400.0,50.0,330.0,1.235635003000425,314.0,0.169951518999369,338.0,0.022638679000010598,338.0,0.023375570999633055
400.0,50.0,341.0,1.139797253999859,329.0,0.1718541579994053,346.0,0.023395472999254707,346.0,0.02325644899974577
400.0,50.0,312.0,1.1251111769997806,298.0,0.18101444100102526,319.0,0.024767975000941078,319.0,0.023076634999597445
400.0,50.0,281.0,1.237313544999779,273.0,0.16804242699981842,285.0,0.022920822999367374,285.0,0.024036581999098416
400.0,50.0,290.0,1.172270255001422,278.0,0.17352432900042913,298.0,0.026150003001021105,298.0,0.026519400000324822
400.0,50.0,316.0,1.0832890550009324,306.0,0.16423063300135254,332.0,0.022523920999447,332.0,0.023856932999478886
400.0,50.0,305.0,1.1917750200009323,294.0,0.16519263700138254,313.0,0.02438692200121295,313.0,0.024156311001206632
400.0,50.0,316.0,1.0661286899994593,305.0,0.16327728999931423,319.0,0.0227761800015287,319.0,0.022780209001211915
400.0,50.0,323.0,1.2625403130004997,314.0,0.17941885800064483,337.0,0.04264988400063885,337.0,0.04500285899848677
400.0,50.0,310.0,1.1635139070003788,298.0,0.1796446600001218,323.0,0.024874329001249862,323.0,0.023674787998970714
400.0,50.0,309.0,1.2263334559993382,289.0,0.1656908740005747,320.0,0.022599706999244518,320.0,0.023169109001173638
400.0,50.0,300.0,1.165162639999835,291.0,0.1691936560000613,310.0,0.022647656998742605,310.0,0.022670996999295312
400.0,50.0,334.0,1.273594349000632,314.0,0.19528836000063166,339.0,0.026589591001538793,339.0,0.025043070998435724
400.0,50.0,327.0,1.1901963439995598,313.0,0.17075418800050102,345.0,0.02888285600056406,345.0,0.025314521000836976
400.0,50.0,332.0,1.178784370998983,322.0,0.18996802199944796,332.0,0.023219759001221973,332.0,0.022457599001427297
400.0,50.0,330.0,1.2427996819988039,320.0,0.18842375799977162,345.0,0.023990515999685158,345.0,0.023451348999515176
400.0,50.0,318.0,1.1783285509991401,304.0,0.17003531500085955,325.0,0.022523898000144982,325.0,0.022990564999417984
400.0,50.0,343.0,1.2059950749990094,327.0,0.16811732600035612,344.0,0.02295732099992165,344.0,0.02296852400104399
400.0,50.0,293.0,1.3457226730006369,281.0,0.17592605100071523,305.0,0.023935193001307198,305.0,0.02427130800060695
400.0,50.0,317.0,1.09320878699873,307.0,0.1660253729987744,320.0,0.022576342000320437,320.0,0.02272681999966153
400.0,50.0,359.0,1.3606611470004282,339.0,0.19403186599993205,361.0,0.026779084000736475,361.0,0.024110598000333994
400.0,50.0,318.0,1.3274529480004276,300.0,0.194781800999408,321.0,0.026450264998857165,321.0,0.025708211000164738
400.0,50.0,321.0,1.1366826990015397,300.0,0.17630521499995666,348.0,0.023812102999727358,348.0,0.023865507000664365
400.0,50.0,321.0,1.1935947319998377,310.0,0.18775420999918424,329.0,0.024981786000353168,329.0,0.024573914999564295
400.0,50.0,308.0,1.039792554000087,296.0,0.16306038000038825,316.0,0.02310989900070126,316.0,0.02319119700041483
500.0,50.0,337.0,1.741978542000652,316.0,0.23886614399998507,371.0,0.0254107450000447,371.0,0.025087067999265855
500.0,50.0,386.0,1.435084218999691,356.0,0.21783228399908694,415.0,0.024770500998783973,415.0,0.02417253699968569
500.0,50.0,403.0,2.733997104000082,369.0,0.23054784000123618,425.0,0.0262287789992115,425.0,0.024846385998898768
500.0,50.0,370.0,1.6527689829999872,348.0,0.26374501200007217,394.0,0.05749172400101088,394.0,0.054183214999284246
500.0,50.0,382.0,1.487411324000277,365.0,0.24537568900086626,397.0,0.02711460400132637,397.0,0.02537051400031487
500.0,50.0,397.0,1.6307018140014407,377.0,0.27213349500016193,400.0,0.03162081600021338,400.0,0.03223650700056169
500.0,50.0,365.0,1.5936369539995212,341.0,0.24410314300075697,402.0,0.027992014000119525,402.0,0.027203776999158436
500.0,50.0,398.0,1.6111460859992803,377.0,0.2210868889997073,409.0,0.025319865000710706,409.0,0.023603665998962242
500.0,50.0,401.0,1.8367649239989987,372.0,0.21964634899995872,423.0,0.025281349000579212,423.0,0.024210584999309503
500.0,50.0,391.0,1.403942584998731,370.0,0.20618729600028018,411.0,0.026312060999771347,411.0,0.024328359999344684
500.0,50.0,383.0,1.5180393980008375,357.0,0.2076694339993992,401.0,0.02624462499989022,401.0,0.022821819999080617
500.0,50.0,389.0,4.477326124999308,369.0,0.22852547299953585,405.0,0.026320791999751236,405.0,0.0253795890002948
500.0,50.0,410.0,1.6101077570001507,386.0,0.21784806699906767,428.0,0.025793290000365232,428.0,0.023113630999432644
500.0,50.0,393.0,1.4226784029997361,370.0,0.2094584650003526,432.0,0.023488857001211727,432.0,0.023269437999260845
500.0,50.0,383.0,1.434715112000049,362.0,0.250038221000068,407.0,0.02463415999955032,407.0,0.02440356799888832
500.0,50.0,355.0,1.5778832800006057,346.0,0.2327577949999977,391.0,0.02460742199946253,391.0,0.024232013000073493
500.0,50.0,383.0,1.8672839000009844,363.0,0.2826926369998546,399.0,0.02701592899938987,399.0,0.027591342999585322
500.0,50.0,390.0,1.7009865150012047,358.0,0.2300003350010229,408.0,0.02509724700030347,408.0,0.024322249000761076
500.0,50.0,346.0,1.5306777719997626,325.0,0.2220112760005577,352.0,0.025783196000702446,352.0,0.024909743000534945
500.0,50.0,390.0,1.8294977719997405,361.0,0.2764119250005024,432.0,0.04965969499971834,432.0,0.03767522600173834
500.0,50.0,394.0,1.6551860800009308,357.0,0.21496262700020452,429.0,0.02377150999927835,429.0,0.02374283399876731
500.0,50.0,377.0,12.22874423400026,356.0,0.24640860599902226,415.0,0.028374531999361352,415.0,0.024666634999448434
500.0,50.0,361.0,1.4719926899997517,345.0,0.19721761400069227,380.0,0.026016550998974708,380.0,0.024022122999667772
500.0,50.0,377.0,1.3694314929998654,361.0,0.203012881000177,407.0,0.023816695000277832,407.0,0.02330974399956176
500.0,50.0,415.0,25.770159977999356,396.0,0.2950728589985374,430.0,0.037887308999415836,430.0,0.03167534599924693
500.0,50.0,400.0,2.033096860999649,379.0,0.2538289249987429,435.0,0.0309485970010428,435.0,0.04551977899973281
500.0,50.0,388.0,1.6716031939995446,370.0,0.2394950769994466,413.0,0.031149819998972816,413.0,0.029242694001368363
500.0,50.0,382.0,1.6634438129985938,364.0,0.23671277799985546,390.0,0.02910591300133092,390.0,0.027679519000230357
500.0,50.0,387.0,9.346144148999883,366.0,0.21567460100050084,410.0,0.024767286000496824,410.0,0.023596246999659343
500.0,50.0,380.0,6.119915556999331,351.0,0.27191959000083443,415.0,0.036230322999472264,415.0,0.036005990999910864
500.0,50.0,402.0,1.4173989489991072,382.0,0.23033132400087197,438.0,0.024910686999646714,438.0,0.024428427999737323
