user,server,ilp_user,ilp_time,greedy_user,greedy_time,rl_user,rl_time
500.0,20.0,97.0,6.207455918000051,78.0,0.08835449799880735,250.0,0.6283462699993834
500.0,20.0,103.0,0.5044674700002361,78.0,0.08877725999991526,291.0,0.01065385399851948
500.0,20.0,103.0,0.4858485920012754,75.0,0.08944026199969812,265.0,0.010479054000825272
500.0,20.0,96.0,0.702881831999548,77.0,0.07742230700023356,238.0,0.01013416899877484
500.0,20.0,97.0,0.5243587420009135,76.0,0.08441483800015703,243.0,0.010994108999511809
500.0,20.0,102.0,0.5252196309993451,75.0,0.09074724600031914,243.0,0.01102432600055181
500.0,20.0,95.0,0.4867450159999862,75.0,0.09049655700073345,267.0,0.010457060998305678
500.0,20.0,98.0,0.6644542519989045,80.0,0.09983377199932875,247.0,0.011127556999781518
500.0,20.0,103.0,0.6429665129999194,77.0,0.08758270599901152,257.0,0.010333717998946668
500.0,20.0,94.0,0.6738956039989716,73.0,0.07723820200044429,236.0,0.010212826000497444
500.0,20.0,93.0,0.4838685060003627,71.0,0.08326739000040106,280.0,0.01047675299923867
500.0,20.0,95.0,0.6268769660000544,75.0,0.0998537560008117,285.0,0.013261229998533963
500.0,20.0,94.0,0.5305082559989387,72.0,0.08316072200068447,228.0,0.010696057999666664
500.0,20.0,110.0,0.5070644520001224,81.0,0.08821625100063102,290.0,0.011090261999925133
500.0,20.0,96.0,0.8745105199996033,75.0,0.08949451399894315,234.0,0.010798360000990215
500.0,20.0,99.0,0.7255946730001597,74.0,0.0995888030010974,256.0,0.012560646999190794
500.0,20.0,106.0,0.5901123130006454,81.0,0.09763226399991254,277.0,0.012417087998983334
500.0,20.0,103.0,0.6407128709997778,75.0,0.1284373799990135,285.0,0.013220509999882779
500.0,20.0,91.0,0.7887383060005959,73.0,0.09045763900030579,236.0,0.010929857999144588
500.0,20.0,93.0,0.6144382969996514,72.0,0.0847274509997078,252.0,0.010667422000551596
500.0,20.0,94.0,0.5608213930008787,74.0,0.09556941400114738,247.0,0.014264355999330292
500.0,20.0,98.0,0.5394879590003256,76.0,0.0965325839988509,272.0,0.012240088999533327
500.0,20.0,102.0,0.5855593400010548,77.0,0.10522443599984399,246.0,0.011734525000065332
500.0,20.0,100.0,0.651192004999757,77.0,0.10625518699998793,251.0,0.012597957998877973
500.0,20.0,99.0,0.5794506450001791,73.0,0.11021989899927576,262.0,0.011693864998960635
500.0,20.0,98.0,0.7442772779995721,76.0,0.08609225799955311,245.0,0.010908332000326482
500.0,20.0,102.0,0.5702223079988471,74.0,0.09172612000111258,251.0,0.011344548000124632
500.0,20.0,100.0,0.6860901929994725,80.0,0.11101546099962434,279.0,0.012834520000978955
500.0,20.0,97.0,0.5873469449998083,77.0,0.09409144500023103,237.0,0.012803247000192641
500.0,20.0,99.0,0.5218234460007807,73.0,0.09914137000123446,296.0,0.011204821001228993
500.0,20.0,100.0,0.5261103710017778,74.0,0.08893793799870764,244.0,0.010859968000659137
500.0,20.0,102.0,0.6037858179988689,75.0,0.08692376399994828,264.0,0.011074555999584845
500.0,20.0,94.0,0.8483544419996178,75.0,0.08846075500150619,221.0,0.011335537999912049
500.0,20.0,94.0,0.5818280010007584,72.0,0.09491091999916534,271.0,0.011345205999532482
500.0,20.0,99.0,0.8487294710012065,76.0,0.11722954899960314,257.0,0.013071068000499508
500.0,20.0,101.0,0.6718217079996975,78.0,0.09239185499973246,264.0,0.01104082500023651
500.0,20.0,98.0,0.5340707249997649,69.0,0.09654593100094644,280.0,0.011455556999862893
500.0,20.0,94.0,0.9111903140001232,73.0,0.09669330300130241,243.0,0.011192779998964397
500.0,20.0,97.0,0.5492079880004894,77.0,0.08577961099945242,264.0,0.010989469999913126
500.0,20.0,105.0,0.650891536999552,81.0,0.09751795000011043,249.0,0.010829536999153788
500.0,20.0,103.0,0.5882351550008025,73.0,0.10076662999927066,282.0,0.01197695299924817
500.0,20.0,96.0,0.5358897969999816,78.0,0.07931325300160097,219.0,0.011865427999509848
500.0,20.0,104.0,0.5319575409994286,78.0,0.09195571199961705,259.0,0.010969578999720397
500.0,20.0,104.0,0.5239706559987098,77.0,0.0956597469994449,276.0,0.01109413499943912
500.0,20.0,94.0,0.582914778000486,76.0,0.0911488809997536,201.0,0.011054280001189909
500.0,20.0,99.0,0.6793687809986295,80.0,0.10110354799871857,260.0,0.01143806399886671
500.0,20.0,102.0,0.537414868000269,76.0,0.1015351499991084,262.0,0.011505532000228413
500.0,20.0,93.0,0.5317365459995926,70.0,0.08895426699928066,267.0,0.011044973000025493
500.0,20.0,101.0,0.6072812860002159,77.0,0.09662388399920019,284.0,0.011178378001204692
500.0,20.0,94.0,0.5395110190002015,75.0,0.0872777690001385,242.0,0.01120715300021402
500.0,40.0,182.0,25.545117753999875,145.0,0.18053032999887364,379.0,0.03392013600023347
500.0,40.0,185.0,1.3975252970012662,147.0,0.17540292400008184,405.0,0.01902142300059495
500.0,40.0,186.0,25.570668853000825,148.0,0.18691162100003567,362.0,0.027261796998573118
500.0,40.0,189.0,25.632625887999893,151.0,0.18633480099924782,370.0,0.02927319099944725
500.0,40.0,190.0,1.7720206680005504,153.0,0.18642319800164842,378.0,0.020111866999286576
500.0,40.0,189.0,1.5321529329994519,149.0,0.17174195400002645,382.0,0.0196166940004332
500.0,40.0,186.0,1.8533008329995937,144.0,0.17821642400122073,386.0,0.01942566099933174
500.0,40.0,188.0,1.334458690998872,148.0,0.1766215989991906,395.0,0.019558740999855218
500.0,40.0,194.0,1.33928011199896,151.0,0.18982288299957872,415.0,0.02057247099946835
500.0,40.0,183.0,1.4655374520007172,149.0,0.1763036310003372,385.0,0.019328157999552786
500.0,40.0,190.0,16.178577349999614,153.0,0.17752670600020792,350.0,0.026200808999419678
500.0,40.0,185.0,25.63885385499998,151.0,0.18626920499991684,363.0,0.02813638599945989
500.0,40.0,193.0,2.2261067379986343,153.0,0.17529615399871545,381.0,0.019437147000644472
500.0,40.0,198.0,1.2963201179991302,157.0,0.17740358199989714,418.0,0.019139213000016753
500.0,40.0,184.0,1.716103660999579,152.0,0.1782992260013998,371.0,0.02011328200023854
500.0,40.0,183.0,25.603967256000033,142.0,0.16784811499928765,381.0,0.02732545700018818
500.0,40.0,182.0,1.2973472159992525,148.0,0.1657671240009222,345.0,0.018703117999393726
500.0,40.0,190.0,2.847178547001022,149.0,0.16487572599908162,392.0,0.019505220998325967
500.0,40.0,182.0,1.4535502229991835,152.0,0.1815570700000535,341.0,0.021389357998486958
500.0,40.0,184.0,2.196671868001431,144.0,0.1665022310007771,393.0,0.020551809999233228
500.0,40.0,185.0,2.029538010001488,145.0,0.1866736720003246,360.0,0.019960307001383626
500.0,40.0,190.0,25.5232839850014,149.0,0.17063145899919618,381.0,0.02995387699957064
500.0,40.0,188.0,1.5356696210001246,150.0,0.1612847040014458,339.0,0.018764948001262383
500.0,40.0,187.0,1.7160091459991236,147.0,0.17774340199866856,376.0,0.019683099000758375
500.0,40.0,180.0,25.62602244900154,143.0,0.15609213700008695,338.0,0.026669763999962015
500.0,40.0,183.0,1.5636873869989358,156.0,0.1735851140001614,361.0,0.019509368001308758
500.0,40.0,183.0,25.604832361001172,154.0,0.17082906100040418,369.0,0.023184785000921693
500.0,40.0,196.0,8.751255968001715,157.0,0.29419236700050533,364.0,0.03377442700002575
500.0,40.0,186.0,25.695325029999367,146.0,0.19723049500134948,377.0,0.023694718998740427
500.0,40.0,180.0,3.961038876999737,152.0,0.18977763700058858,352.0,0.020739253999636276
500.0,40.0,187.0,1.6670961389991135,152.0,0.18537993499921868,365.0,0.020636448000004748
500.0,40.0,187.0,1.8713528210009827,154.0,0.2637577780005813,392.0,0.026165608998780954
500.0,40.0,187.0,25.70291227999951,145.0,0.19963191199894936,345.0,0.0301924430004874
500.0,40.0,188.0,1.213133781999204,149.0,0.1734527029984747,424.0,0.022112904998721206
500.0,40.0,188.0,25.53833652799949,156.0,0.19179099800021504,366.0,0.025143909000689746
500.0,40.0,195.0,6.193464508000034,157.0,0.17493569999896863,329.0,0.0196645020005235
500.0,40.0,181.0,25.6184666070003,141.0,0.19960662799894635,384.0,0.02554712900018785
500.0,40.0,190.0,12.081271349999952,156.0,0.18809061699903395,368.0,0.026095213999724365
500.0,40.0,186.0,2.2937336079994566,144.0,0.20487234099891793,380.0,0.021514703999855556
500.0,40.0,196.0,25.604063284001313,152.0,0.19297388799895998,402.0,0.022785847999330144
500.0,40.0,195.0,25.746059793000313,150.0,0.18422321999969427,383.0,0.02323169000010239
500.0,40.0,196.0,1.3392941279998922,148.0,0.20024799699967843,410.0,0.025996614998803125
500.0,40.0,193.0,1.6779598949997307,157.0,0.1894496419990901,364.0,0.024297694000779302
500.0,40.0,187.0,1.7953187830007664,150.0,0.19066645999919274,373.0,0.02378487500027404
500.0,40.0,190.0,1.4481344980013091,150.0,0.17189282300023478,381.0,0.022611000000324566
500.0,40.0,195.0,18.415321104999748,151.0,0.1816075799997634,389.0,0.023443575999408495
500.0,40.0,189.0,17.40217574200142,150.0,0.19466315200043027,404.0,0.025046082999324426
500.0,40.0,192.0,1.2517552720000822,150.0,0.1796948949995567,392.0,0.019789406998825143
500.0,40.0,185.0,4.487695620999148,146.0,0.1856818790001853,344.0,0.030509559999700286
500.0,40.0,192.0,25.72654805899947,147.0,0.36465879999923345,385.0,0.043358939999961876
500.0,60.0,252.0,25.918402710998635,219.0,0.283184068999617,425.0,0.03423605200077873
500.0,60.0,282.0,26.06097687699912,238.0,0.2604206720006914,427.0,0.037968884000292746
500.0,60.0,264.0,25.93365053299931,223.0,0.26905126800011203,443.0,0.03245372800120094
500.0,60.0,264.0,25.91309456700037,213.0,0.2645860740012722,445.0,0.035048522000579396
500.0,60.0,263.0,26.01759402300013,216.0,0.271064946999104,436.0,0.03041977599968959
500.0,60.0,276.0,4.052042396999241,228.0,0.26115602499885426,458.0,0.02823103400078253
500.0,60.0,264.0,25.98081580699909,222.0,0.2695407460014394,438.0,0.03555249700002605
500.0,60.0,258.0,26.0005128720004,214.0,0.25891015299930586,436.0,0.03955039399988891
500.0,60.0,266.0,25.973094830000264,219.0,0.2579882859990903,405.0,0.036730540999997174
500.0,60.0,271.0,25.906309931999203,224.0,0.2607915420012432,445.0,0.03565535599955183
500.0,60.0,266.0,25.832752794000044,223.0,0.2744240449992503,440.0,0.036317142001280445
500.0,60.0,263.0,25.979360003000693,213.0,0.29108340600032534,433.0,0.032412423999630846
500.0,60.0,258.0,26.03111097799956,216.0,0.28171861699956935,431.0,0.03714054500051134
500.0,60.0,262.0,25.9482185199995,227.0,0.2636495369988552,388.0,0.03780939600073907
500.0,60.0,258.0,25.859328855998683,215.0,0.2690184120001504,401.0,0.03188507399863738
500.0,60.0,256.0,25.910907712999688,209.0,0.2605014740001934,436.0,0.031309428999520605
500.0,60.0,263.0,25.920853621999413,213.0,0.32441556699996,434.0,0.03805408100015484
500.0,60.0,267.0,26.13426827100011,219.0,0.27851747300155694,459.0,0.03258170300068741
500.0,60.0,260.0,25.99649921300079,212.0,0.2644304990008095,436.0,0.031106434998946497
500.0,60.0,266.0,25.877586197999335,218.0,0.3023396459993819,433.0,0.033705715999531094
