user,server,ilp_user,ilp_time,greedy_user,greedy_time,rl_act_user,rl_act_time,rl_und_user,rl_und_time,rl_prop_user,rl_prop_time,rl_thres10_user,rl_thres10_time
100.0,30.0,36.0,0.17922808200819418,34.0,0.022766376001527533,56.0,0.011504793001222424,49.0,0.011204795999219641,56.0,0.011253000993747264,56.0,0.011284694992355071
100.0,30.0,48.0,0.16832174199225847,46.0,0.023369535003439523,66.0,0.011574264004593715,56.0,0.011199264001334086,66.0,0.011151386992423795,66.0,0.011319281999021769
100.0,30.0,44.0,0.15937441599089652,41.0,0.02584395100711845,61.0,0.012009411992039531,56.0,0.011172616010298952,61.0,0.011155744999996386,61.0,0.01114202500320971
100.0,30.0,39.0,0.16476428900205065,39.0,0.025809019003645517,60.0,0.011599256991758011,57.0,0.011226461996557191,60.0,0.011158242996316403,60.0,0.011158684006659314
100.0,30.0,44.0,0.16861617300310172,42.0,0.02620250399922952,66.0,0.011594493000302464,55.0,0.011263663007412106,66.0,0.011191946003236808,66.0,0.011184225004399195
100.0,30.0,48.0,0.2294673089927528,43.0,0.023323535002418794,76.0,0.011620650999248028,68.0,0.011268037997069769,76.0,0.011257413993007503,76.0,0.011260188999585807
100.0,30.0,38.0,0.15739208599552512,37.0,0.0226973579992773,59.0,0.011587242988753133,57.0,0.011195831000804901,59.0,0.01118408799811732,59.0,0.011127485005999915
100.0,30.0,41.0,0.17242699601047207,38.0,0.02348785600042902,58.0,0.01222440300625749,55.0,0.011813103992608376,58.0,0.011793612997280434,58.0,0.011732852988643572
100.0,30.0,40.0,0.1599603969953023,39.0,0.024318310010130517,56.0,0.012624773997231387,53.0,0.012290120997931808,56.0,0.012180428006104194,56.0,0.012250774001586251
100.0,30.0,44.0,0.18591286400624085,41.0,0.030223208988900296,67.0,0.012326210999162868,66.0,0.011889394998434,67.0,0.01189513600547798,67.0,0.011898875993210822
100.0,30.0,43.0,0.1927979210013291,38.0,0.027714131007087417,67.0,0.012469584005884826,63.0,0.011936930008232594,67.0,0.011880384001415223,67.0,0.011937953997403383
100.0,30.0,39.0,0.14609726499475073,35.0,0.02422785600356292,49.0,0.012181666999822482,49.0,0.01174836499558296,49.0,0.011705124998115934,49.0,0.011779534004745074
100.0,30.0,40.0,0.18491323899070267,37.0,0.024637704991619103,63.0,0.016029256003093906,57.0,0.011907029009307735,64.0,0.011792189005063847,64.0,0.01184690700029023
100.0,30.0,50.0,0.16906499200558756,46.0,0.029650487995240837,72.0,0.012548562008305453,69.0,0.011921990997507237,72.0,0.011846309993416071,72.0,0.011911137000424787
100.0,30.0,46.0,0.15578287400421686,43.0,0.02769776599598117,72.0,0.012387045993818901,67.0,0.011925890008569695,72.0,0.011873531999299303,72.0,0.011951559004955925
100.0,30.0,46.0,0.16443366100429557,45.0,0.02292018599109724,64.0,0.01225913800590206,60.0,0.012044689996400848,64.0,0.011841936997370794,64.0,0.011890813009813428
100.0,30.0,41.0,0.1727400759991724,40.0,0.024478835999616422,63.0,0.012280010007089004,61.0,0.01193169699399732,63.0,0.011806038994109258,63.0,0.011873046008986421
100.0,30.0,38.0,0.19571891298983246,36.0,0.027864404997671954,56.0,0.012201428995467722,56.0,0.01189176199841313,56.0,0.011806466995039955,56.0,0.011827157999505289
100.0,30.0,49.0,0.28019804100040346,46.0,0.0330848729936406,72.0,0.012105877001886256,64.0,0.011644523998256773,73.0,0.011530750009114854,73.0,0.011654913003440015
200.0,30.0,59.0,0.5223712879960658,52.0,0.05941838200669736,128.0,0.01299036800628528,121.0,0.01264797399926465,129.0,0.012586008000653237,129.0,0.012661053988267668
200.0,30.0,64.0,0.4831177320011193,54.0,0.046976710989838466,104.0,0.01279910899756942,99.0,0.012473317008698359,104.0,0.012409924005623907,104.0,0.012335487001109868
200.0,30.0,62.0,0.3261936170019908,53.0,0.05692132000694983,142.0,0.013104255995131098,119.0,0.012635730992769822,144.0,0.012652370991418138,144.0,0.012646631003008224
200.0,30.0,55.0,0.41255235600692686,46.0,0.048975009995047,125.0,0.012980322004295886,107.0,0.012509273990872316,125.0,0.012499656004365534,125.0,0.012533162996987812
200.0,30.0,62.0,0.37050145500688814,55.0,0.0505219750048127,128.0,0.0129703689890448,110.0,0.012516143004177138,129.0,0.012505763996159658,129.0,0.012579434987856075
200.0,30.0,63.0,0.42626352100342046,53.0,0.05751549400156364,132.0,0.013013456991757266,115.0,0.012650256991037168,132.0,0.01260093500604853,132.0,0.012618585999007337
200.0,30.0,63.0,0.44709664199035615,56.0,0.04424138901231345,111.0,0.012416141995345242,94.0,0.0120413739932701,111.0,0.011973797998507507,111.0,0.012048531993059441
200.0,30.0,55.0,0.39084428299975116,49.0,0.043822979991091415,112.0,0.012939367996295914,100.0,0.01254563799011521,112.0,0.012396580990753137,112.0,0.0124771709961351
200.0,30.0,58.0,0.406967179995263,51.0,0.04513810000207741,109.0,0.01279104700370226,104.0,0.012464077997719869,111.0,0.012447111002984457,111.0,0.01239594399521593
200.0,30.0,51.0,0.38190795299306046,45.0,0.04832421799073927,118.0,0.012837404996389523,98.0,0.012540629992145114,118.0,0.012450604001060128,118.0,0.012485073995776474
200.0,30.0,57.0,0.4082211259956239,51.0,0.053741758994874544,126.0,0.012991973999305628,99.0,0.012571231010952033,126.0,0.012502469005994499,126.0,0.01257525899563916
200.0,30.0,63.0,0.3762851350038545,53.0,0.051960355005576275,127.0,0.013071149005554616,120.0,0.01265341800171882,130.0,0.012944499991135672,130.0,0.012666770999203436
200.0,30.0,59.0,0.3156940269982442,52.0,0.054426297996542417,127.0,0.013056957002845593,106.0,0.012737848999677226,132.0,0.01258493700879626,132.0,0.012624189999769442
200.0,30.0,60.0,0.3359249780041864,50.0,0.048914284008787945,116.0,0.012870794991613366,111.0,0.012512861008872278,123.0,0.012503172998549417,123.0,0.012472051006625406
200.0,30.0,61.0,0.4186565060081193,49.0,0.061191713000880554,136.0,0.01299113899585791,114.0,0.012572529987664893,137.0,0.0125050679926062,137.0,0.01265853299992159
200.0,30.0,55.0,0.357576392008923,48.0,0.051984406003612094,135.0,0.013056963987764902,120.0,0.012594562998856418,139.0,0.012547055011964403,139.0,0.012657842991757207
200.0,30.0,59.0,0.31293656599882524,50.0,0.052269249004893936,138.0,0.01304904899734538,115.0,0.012570979000884108,138.0,0.013975526991998777,138.0,0.013626840998767875
200.0,30.0,63.0,0.32460999200702645,56.0,0.05428122100420296,133.0,0.013032928996835835,115.0,0.01261871300812345,135.0,0.012571393002872355,135.0,0.012889116012956947
200.0,30.0,58.0,0.3651737339969259,55.0,0.05146322499786038,115.0,0.013907040003687143,106.0,0.01335828099399805,115.0,0.012498479001806118,115.0,0.012459894001949579
200.0,30.0,54.0,0.40922939698793925,45.0,0.05024652100109961,124.0,0.012521602999186143,111.0,0.013273406002554111,126.0,0.012905404000775889,126.0,0.01227902399841696
200.0,30.0,62.0,0.4264784790138947,54.0,0.05008529900806025,128.0,0.013021175007452257,111.0,0.012612350008566864,128.0,0.012529275991255417,128.0,0.013697717993636616
200.0,30.0,59.0,0.3234783860098105,49.0,0.05319107499963138,145.0,0.013144430995453149,111.0,0.01267024599655997,147.0,0.012682327011134475,147.0,0.012705310000455938
200.0,30.0,61.0,0.37093348801136017,55.0,0.05199069900845643,136.0,0.013047093991190195,121.0,0.012601999987964518,139.0,0.01264381900546141,139.0,0.012668790004681796
200.0,30.0,58.0,0.3389582919917302,51.0,0.053400297998450696,146.0,0.01306389199453406,123.0,0.012655829996219836,146.0,0.01265225799579639,146.0,0.01272751200303901
200.0,30.0,60.0,0.48734304899699055,51.0,0.05596543400315568,116.0,0.012903412003652193,107.0,0.012508763000369072,116.0,0.012473433002014644,116.0,0.012499302989454009
200.0,30.0,52.0,0.32612002998939715,45.0,0.04668113400111906,117.0,0.012856336004915647,94.0,0.012496623006882146,118.0,0.012489874003222212,118.0,0.01253337599337101
200.0,30.0,59.0,0.3972453919996042,53.0,0.051967522987979464,146.0,0.012684839006396942,142.0,0.012295635999180377,148.0,0.012230252003064379,148.0,0.012261993004358374
200.0,30.0,63.0,0.409644411993213,55.0,0.05238763100351207,108.0,0.013487336007528938,98.0,0.012409390998072922,108.0,0.012425528999301605,108.0,0.01242064700636547
200.0,30.0,65.0,0.43969949398888275,54.0,0.05411588501010556,124.0,0.012942362009198405,117.0,0.012572059000376612,126.0,0.012522002987680025,126.0,0.012587609991896898
200.0,30.0,59.0,0.393224706989713,53.0,0.05206910400011111,130.0,0.012996393998037092,114.0,0.012623734000953846,132.0,0.012600319008924998,132.0,0.012646080998820253
200.0,30.0,52.0,0.32202391600003466,48.0,0.05069261300377548,122.0,0.012999833998037502,114.0,0.012531326996395364,122.0,0.01255433598998934,122.0,0.01253469601215329
200.0,30.0,61.0,0.3513432530016871,53.0,0.0593619760038564,128.0,0.012945776994456537,113.0,0.012530516003607772,128.0,0.012566377990879118,128.0,0.012585848002345301
200.0,30.0,63.0,0.3871181529975729,51.0,0.05681339900183957,130.0,0.013055332005023956,113.0,0.01258432399481535,132.0,0.01252075300726574,132.0,0.012616337000508793
200.0,30.0,63.0,0.4010855209926376,54.0,0.049173838007845916,143.0,0.012678055005380884,130.0,0.01233254000544548,143.0,0.012613851999049075,143.0,0.0125904559972696
200.0,30.0,56.0,0.33150310299242847,48.0,0.04721034500107635,105.0,0.012846662997617386,98.0,0.01240568699722644,105.0,0.01235401000303682,105.0,0.01237305800896138
200.0,30.0,56.0,0.34749665299023036,48.0,0.04571356700034812,121.0,0.012872534003690816,104.0,0.012571996994665824,127.0,0.012553690001368523,127.0,0.012516246002633125
200.0,30.0,62.0,0.4369283729902236,54.0,0.05636466199939605,136.0,0.012992952004424296,122.0,0.012642909001442604,136.0,0.01261563299340196,136.0,0.012710288996458985
200.0,30.0,64.0,0.4393090950034093,53.0,0.05437247900408693,136.0,0.0130031489970861,110.0,0.013935519004007801,136.0,0.013662494995514862,136.0,0.012609543002326973
200.0,30.0,62.0,0.43876874100533314,55.0,0.052219150005839765,133.0,0.01301481200789567,108.0,0.012601651003933512,133.0,0.012598934001289308,133.0,0.012608436998561956
200.0,30.0,60.0,0.5043487799994182,52.0,0.053127608000067994,122.0,0.012863381998613477,111.0,0.012510889995610341,122.0,0.012458490004064515,122.0,0.012446731008822098
200.0,30.0,55.0,0.3704347049933858,50.0,0.0517631860129768,120.0,0.013229193995357491,117.0,0.012547376987640746,122.0,0.012536822992842644,122.0,0.01275120599893853
200.0,30.0,60.0,0.4226370179967489,51.0,0.052212551003322005,122.0,0.012886618002085015,107.0,0.012472032001824118,123.0,0.012436381002771668,123.0,0.012718172001768835
200.0,30.0,59.0,0.3588332149956841,51.0,0.05142132400942501,141.0,0.012926859999424778,118.0,0.012573360989335924,141.0,0.012657657993258908,141.0,0.01265610900009051
200.0,30.0,65.0,0.44546466998872347,51.0,0.05806610800209455,141.0,0.013132883002981544,124.0,0.01260455600277055,145.0,0.012629846998606808,145.0,0.01262966099602636
200.0,30.0,60.0,0.3870668330055196,50.0,0.05714438199356664,144.0,0.013757456006715074,114.0,0.013356752999243326,146.0,0.012832866006647237,146.0,0.012775906012393534
200.0,30.0,56.0,0.4088070849975338,48.0,0.047920747005264275,103.0,0.012826019010390155,102.0,0.012451886999770068,103.0,0.012454581999918446,103.0,0.012454999989131466
200.0,30.0,58.0,0.5295105529949069,49.0,0.05288836000545416,139.0,0.012653056997805834,107.0,0.012135002005379647,139.0,0.012271091996808536,139.0,0.012239299991051666
200.0,30.0,61.0,0.33700066299934406,54.0,0.05201681000471581,125.0,0.012989362992811948,108.0,0.012551968000479974,125.0,0.012446506996639073,125.0,0.012558182992506772
200.0,30.0,66.0,0.3399688709905604,55.0,0.0554600500036031,125.0,0.012954120000358671,118.0,0.01261755800805986,125.0,0.012490200999309309,125.0,0.012564759002998471
200.0,30.0,54.0,0.3253467320027994,48.0,0.04605049699603114,113.0,0.012865487995441072,95.0,0.012467227003071457,113.0,0.012427627996657975,113.0,0.01248009700793773
300.0,30.0,68.0,0.55463305900048,55.0,0.0737730510008987,184.0,0.013685698009794578,168.0,0.013277837992063724,188.0,0.01326181499462109,188.0,0.01321756700053811
300.0,30.0,70.0,0.5251014410023345,55.0,0.07964817999163643,191.0,0.013726835997658782,163.0,0.013335754003492184,199.0,0.013263474000268616,199.0,0.013354857990634628
300.0,30.0,66.0,0.6740654140012339,53.0,0.07369390600069892,185.0,0.013344681996386498,161.0,0.012826940990635194,199.0,0.012834773006034084,199.0,0.012871886996435933
300.0,30.0,71.0,0.4715882540040184,57.0,0.07810361999145243,196.0,0.013398616007179953,165.0,0.012836470996262506,198.0,0.012944276997586712,198.0,0.012933567995787598
300.0,30.0,66.0,0.4649416390020633,56.0,0.07564102299511433,194.0,0.013805064998450689,177.0,0.013362728990614414,211.0,0.01336197899945546,211.0,0.013402827011304908
300.0,30.0,65.0,0.5720807199977571,53.0,0.07978848800121341,183.0,0.0136969880113611,156.0,0.014228892992832698,185.0,0.01327576200128533,185.0,0.01324107000255026
300.0,30.0,68.0,0.5394757519970881,56.0,0.07083690000581555,188.0,0.01330680400133133,165.0,0.012956658989423886,190.0,0.012986126996111125,190.0,0.012936964994878508
300.0,30.0,70.0,0.47955814500164706,59.0,0.07155766399228014,175.0,0.013526092996471561,159.0,0.013199617998907343,180.0,0.013162036004359834,180.0,0.013212690988439135
300.0,30.0,67.0,0.49482113200065214,53.0,0.08801204600604251,206.0,0.013839005987392738,184.0,0.013347362997592427,209.0,0.013372304994845763,209.0,0.013432865001959726
300.0,30.0,60.0,0.4776347790029831,47.0,0.07117744600691367,179.0,0.013593819996458478,155.0,0.01318820500455331,180.0,0.01308945800701622,180.0,0.01431181700900197
300.0,30.0,66.0,0.5115935200010426,49.0,0.0814114169916138,193.0,0.013715832988964394,172.0,0.01322778499161359,198.0,0.013287392997881398,198.0,0.013283642998430878
300.0,30.0,64.0,0.5517651360132731,52.0,0.06983096500334796,179.0,0.013176994994864799,146.0,0.012798177005606703,179.0,0.012774155009537935,179.0,0.012741561004077084
300.0,30.0,65.0,0.49574839700653683,55.0,0.08259581099264324,209.0,0.013839613005984575,182.0,0.01347827399149537,224.0,0.013388878011028282,224.0,0.013470093996147625
300.0,30.0,66.0,0.7261843259911984,56.0,0.07031439799175132,156.0,0.013496920000761747,134.0,0.01304386199626606,160.0,0.013075052993372083,160.0,0.013101131000439636
300.0,30.0,60.0,0.5318913090013666,48.0,0.07774351999978535,181.0,0.013538879997213371,148.0,0.013133972010109574,186.0,0.013138390000676736,186.0,0.015229008989990689
300.0,30.0,71.0,0.5516198760014959,53.0,0.08397447800962254,221.0,0.013476253996486776,195.0,0.013669988999026828,227.0,0.013004594002268277,227.0,0.013094317997456528
300.0,30.0,62.0,0.48660360000212677,52.0,0.07319499499863014,172.0,0.013434006003080867,158.0,0.013094275011098944,174.0,0.01306530500005465,174.0,0.01309846100048162
300.0,30.0,70.0,0.5298499229975278,54.0,0.08874912900500931,205.0,0.013761756010353565,160.0,0.013275543999043293,216.0,0.013416985006188042,216.0,0.01342550000117626
300.0,30.0,60.0,0.4794917119870661,50.0,0.0808098150009755,204.0,0.013382789999013767,154.0,0.0129458449955564,206.0,0.012982992004253902,206.0,0.013666564002051018
300.0,30.0,61.0,0.5895350229984615,50.0,0.08119953700224869,194.0,0.013844642991898581,173.0,0.01339699499658309,201.0,0.01335299399215728,201.0,0.013346615000045858
300.0,30.0,62.0,0.6222224170051049,57.0,0.07267504400806502,176.0,0.013842172003933229,151.0,0.012640922010177746,183.0,0.012680401996476576,183.0,0.01291468000272289
300.0,30.0,69.0,0.49024287301290315,56.0,0.07911247700394597,198.0,0.013660338998306543,184.0,0.01336068099772092,201.0,0.013384817997575738,201.0,0.013410637999186292
300.0,30.0,65.0,0.4810565859952476,55.0,0.07585663399368059,200.0,0.01439708199177403,176.0,0.013395362999290228,203.0,0.013534425001125783,203.0,0.014155971992295235
300.0,30.0,70.0,0.5200338370050304,52.0,0.08098544800304808,205.0,0.013761750000412576,158.0,0.013316017997567542,209.0,0.013367782012210228,209.0,0.013400116993580014
300.0,30.0,62.0,0.4835514040023554,53.0,0.0763323579885764,205.0,0.013805662005324848,171.0,0.013322594997589476,216.0,0.013496334999217652,216.0,0.013451336009893566
300.0,30.0,68.0,0.7289205879933434,56.0,0.07400018100452144,164.0,0.013348166001378559,140.0,0.013016883996897377,166.0,0.012960496998857707,166.0,0.013052631009486504
300.0,30.0,66.0,0.46190627600299194,54.0,0.07633960399834905,204.0,0.013753356994129717,168.0,0.013242039000033401,208.0,0.013357363000977784,208.0,0.013367923005716875
300.0,30.0,64.0,0.5101700030063512,56.0,0.07506026800547261,173.0,0.013494184997398406,152.0,0.013097606002702378,174.0,0.013063484002486803,174.0,0.013163629002519883
300.0,30.0,68.0,0.5227166849945206,53.0,0.083913111986476,211.0,0.013551625001127832,175.0,0.013213846003054641,214.0,0.013274308992549777,214.0,0.013259733997983858
300.0,30.0,69.0,0.6596178720064927,58.0,0.06745079898973927,171.0,0.012895144012873061,146.0,0.01259565599320922,173.0,0.012809589999960735,173.0,0.012885452000773512
300.0,30.0,65.0,0.47189388299011625,56.0,0.07882635398709681,200.0,0.013528298994060606,183.0,0.013186098003643565,203.0,0.013154475003830157,203.0,0.013153139007044956
300.0,30.0,71.0,0.4680730200052494,57.0,0.07709981499647256,208.0,0.013583930995082483,178.0,0.01320262800436467,217.0,0.013201178997405805,217.0,0.013196446991059929
300.0,30.0,65.0,0.4886883690051036,55.0,0.06369873300718609,163.0,0.013265717992908321,152.0,0.012914249004097655,166.0,0.012925729010021314,166.0,0.012951206008438021
300.0,30.0,67.0,0.5167594590020599,51.0,0.07694275300309528,204.0,0.013600058009615168,190.0,0.013198744985857047,206.0,0.013211577999754809,206.0,0.01324860799650196
300.0,30.0,68.0,0.5430409300024621,56.0,0.07229142199503258,185.0,0.01344692800194025,152.0,0.012850920989876613,188.0,0.012629945995286107,188.0,0.012598797999089584
300.0,30.0,68.0,0.4731271869968623,54.0,0.07116215200221632,183.0,0.013350178996915929,142.0,0.01302205299725756,188.0,0.013096859998768196,188.0,0.013078742995276116
300.0,30.0,72.0,0.532965738006169,57.0,0.08217019299627282,188.0,0.013442985000438057,166.0,0.013039070006925613,188.0,0.013020290993154049,188.0,0.01294431799033191
300.0,30.0,63.0,0.6125933629955398,50.0,0.0779698050027946,173.0,0.013335071998881176,149.0,0.013022487008129247,177.0,0.012937551000504754,177.0,0.01302153400320094
300.0,30.0,67.0,0.6229593450116226,53.0,0.07075769800576381,188.0,0.013511244993424043,163.0,0.01310170600481797,197.0,0.013101541000651196,197.0,0.013105493999319151
300.0,30.0,68.0,0.4724893460079329,54.0,0.07537513499846682,189.0,0.013421751995338127,167.0,0.013080780001473613,192.0,0.013041376005276106,192.0,0.013122310003382154
300.0,30.0,68.0,0.6068459300004179,55.0,0.0764317520079203,189.0,0.013420362010947429,151.0,0.01303388898668345,194.0,0.01312483700166922,194.0,0.013141011993866414
300.0,30.0,66.0,0.6584233589965152,55.0,0.08142957200470846,174.0,0.013356997005757876,149.0,0.013003624000702985,189.0,0.012970061987289228,189.0,0.01311463100137189
300.0,30.0,68.0,0.4673936239996692,57.0,0.08075570299115498,198.0,0.013511092009139247,175.0,0.013095696005620994,199.0,0.013131106999935582,199.0,0.013188210999942385
300.0,30.0,68.0,0.5401693519961555,56.0,0.07489286699274089,187.0,0.013171476995921694,175.0,0.013097572009428404,191.0,0.013859090991900302,191.0,0.012749473986332305
300.0,30.0,67.0,0.48097586100629997,57.0,0.08312470400414895,208.0,0.013442776005831547,187.0,0.013199609005823731,208.0,0.013179415997001342,208.0,0.013145451986929402
300.0,30.0,62.0,0.4911600350023946,55.0,0.0770694450038718,191.0,0.013452127008349635,158.0,0.013050473004113883,196.0,0.013079083000775427,196.0,0.013062698999419808
300.0,30.0,68.0,0.47972122200008016,54.0,0.08144623799307737,202.0,0.013565660992753692,173.0,0.0132346150057856,206.0,0.013210864999564365,206.0,0.01323142800538335
300.0,30.0,64.0,0.6479989779909374,53.0,0.07346495000820141,193.0,0.013636445000884123,161.0,0.01312495999445673,198.0,0.013120550007442944,198.0,0.014969538999139331
300.0,30.0,64.0,0.48919273099454585,50.0,0.0690691850031726,191.0,0.013443315998301841,151.0,0.013087596002151258,197.0,0.013091160988551565,197.0,0.01316081199911423
300.0,30.0,61.0,0.5655960160074756,49.0,0.07216410999535583,175.0,0.013349063010537066,159.0,0.013003936997847632,185.0,0.013101927994284779,185.0,0.013380274991504848
400.0,30.0,74.0,0.6584143439977197,57.0,0.10000711599423084,235.0,0.01540394801122602,198.0,0.013803340989397839,251.0,0.013771655008895323,251.0,0.013756487009231932
400.0,30.0,69.0,0.7485111849964596,53.0,0.09055974399961997,211.0,0.013984835997689515,176.0,0.013460004003718495,227.0,0.013576762998127379,227.0,0.013486714000464417
400.0,30.0,74.0,0.6499186290020589,58.0,0.1089108070009388,252.0,0.014335251005832106,198.0,0.013783308997517452,267.0,0.01392690499778837,267.0,0.013919582997914404
400.0,30.0,72.0,0.6351967619993957,50.0,0.11645106799551286,270.0,0.014442728002904914,236.0,0.014033981002285145,299.0,0.014274162997025996,299.0,0.016302484000334516
400.0,30.0,66.0,0.6202168169984361,54.0,0.10587119800038636,259.0,0.01438981998944655,232.0,0.013988289996632375,279.0,0.01495038099528756,279.0,0.014072605001274496
400.0,30.0,70.0,0.7322640839993255,54.0,0.1036667110020062,236.0,0.014097389008384198,191.0,0.014107074006460607,238.0,0.013651643006596714,238.0,0.013749880992691033
400.0,30.0,69.0,0.6197476349916542,54.0,0.10974492100649513,271.0,0.014355691993841901,225.0,0.014001499992446043,286.0,0.013920793004217558,286.0,0.014085657996474765
400.0,30.0,67.0,0.6146878760046093,49.0,0.10153547298978083,245.0,0.014230693996069022,184.0,0.013790206008707173,260.0,0.013819400992360897,260.0,0.01393711200216785
400.0,30.0,69.0,0.716587413000525,54.0,0.1009072169981664,229.0,0.013628205007989891,204.0,0.013357401010580361,243.0,0.013286748988321051,243.0,0.013376925999182276
400.0,30.0,67.0,0.6261205670016352,50.0,0.09356674400623888,242.0,0.0143453100026818,203.0,0.015271973999915645,261.0,0.013948050996987149,261.0,0.015675902002840303
