ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
3000,2,40,491.0,500,500,69.27326512336731,55.60950255393982
3000,2,40,815.0,100,100,17.291102170944214,18.722596883773804
3000,2,40,815.0,100,200,17.761778116226196,23.64742088317871
3000,2,40,815.0,100,300,17.412445545196533,28.60670781135559
3000,2,40,815.0,100,400,17.956892490386963,33.303372621536255
3000,2,40,815.0,100,500,17.559277296066284,39.42966437339783
3000,2,40,815.0,200,100,30.008253574371338,21.95703649520874
3000,2,40,815.0,200,200,30.485164165496826,25.692841291427612
3000,2,40,815.0,200,300,31.225532054901123,35.938780784606934
3000,2,40,815.0,200,400,30.713725805282593,39.41276407241821
3000,2,40,815.0,200,500,31.164589405059814,44.54399538040161
3000,2,40,815.0,300,100,41.27383542060852,19.9262375831604
3000,2,40,815.0,300,200,42.20068407058716,28.997986793518066
3000,2,40,815.0,300,300,44.59984040260315,38.00879693031311
3000,2,40,815.0,300,400,43.33340096473694,45.420998096466064
3000,2,40,815.0,300,500,43.939550161361694,50.0372588634491
3000,2,40,815.0,400,100,53.02150535583496,21.78251028060913
3000,2,40,815.0,400,200,54.12042260169983,28.123795747756958
3000,2,40,815.0,400,300,54.958781242370605,39.07021641731262
3000,2,40,815.0,400,400,57.085930824279785,43.99776029586792
3000,2,40,815.0,400,500,57.24215841293335,55.93000340461731
3000,2,40,815.0,500,100,64.56389713287354,21.355896949768066
3000,2,40,815.0,500,200,65.5491635799408,26.9433696269989
3000,2,40,815.0,500,300,67.04974412918091,38.93752598762512
3000,2,40,815.0,500,400,68.39064645767212,45.71682143211365
3000,2,40,815.0,500,500,68.76488828659058,55.872641801834106
3000,2,50,125.0,100,100,16.45962381362915,17.34309482574463
3000,2,50,125.0,100,200,16.406903982162476,22.81009030342102
3000,2,50,125.0,100,300,16.273972034454346,27.4609694480896
3000,2,50,125.0,100,400,16.20574378967285,33.98298525810242
3000,2,50,125.0,100,500,15.06567096710205,38.57882809638977
3000,2,50,125.0,200,100,25.8027982711792,20.92606019973755
3000,2,50,125.0,200,200,27.578201293945312,25.968841552734375
3000,2,50,125.0,200,300,27.696707725524902,32.67399764060974
3000,2,50,125.0,200,400,27.750640153884888,38.77405595779419
3000,2,50,125.0,200,500,27.64503288269043,43.026023387908936
3000,2,50,125.0,300,100,37.48935675621033,19.360064268112183
3000,2,50,125.0,300,200,38.724549770355225,26.37790560722351
3000,2,50,125.0,300,300,38.92132377624512,36.858187675476074
3000,2,50,125.0,300,400,39.241902589797974,42.636191844940186
3000,2,50,125.0,300,500,39.53384757041931,48.78898572921753
3000,2,50,125.0,400,100,47.704699754714966,18.67917275428772
3000,2,50,125.0,400,200,49.8562114238739,28.305461883544922
3000,2,50,125.0,400,300,50.22288632392883,36.392579555511475
3000,2,50,125.0,400,400,50.6390061378479,44.55371689796448
3000,2,50,125.0,400,500,51.851585149765015,53.16435647010803
3000,2,50,125.0,500,100,58.215060234069824,18.618082523345947
3000,2,50,125.0,500,200,59.19314932823181,28.418213844299316
3000,2,50,125.0,500,300,60.61773872375488,36.95818781852722
3000,2,50,125.0,500,400,61.761032581329346,46.143649101257324
3000,2,50,125.0,500,500,62.855870485305786,54.93535590171814
