ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
6000,4,40,491.0,2,5,3.416832208633423,6.184558391571045
6000,4,40,491.0,3,1,3.241262197494507,6.299920558929443
6000,4,40,491.0,3,2,3.488860845565796,5.640331983566284
6000,4,40,491.0,3,3,3.467162609100342,6.230445623397827
6000,4,40,491.0,3,4,3.408815622329712,6.290488004684448
6000,4,40,491.0,3,5,3.449603319168091,6.380310535430908
6000,4,40,491.0,4,1,3.529350757598877,6.227416753768921
6000,4,40,491.0,4,2,3.6895554065704346,6.086023330688477
6000,4,40,491.0,4,3,3.32796573638916,6.178570508956909
6000,4,40,491.0,4,4,3.6739511489868164,6.3502867221832275
6000,4,40,491.0,4,5,3.316215753555298,6.313562393188477
6000,4,40,491.0,5,1,3.6495554447174072,6.278324842453003
6000,4,40,491.0,5,2,3.4622228145599365,6.391280651092529
6000,4,40,491.0,5,3,3.902087450027466,6.226700067520142
6000,4,40,491.0,5,4,3.6213955879211426,6.322559356689453
6000,4,40,491.0,5,5,3.6826834678649902,6.366734504699707
6000,4,40,491.0,1,1,3.0512237548828125,6.280421018600464
6000,4,40,491.0,1,2,3.2643446922302246,6.161064147949219
6000,4,40,491.0,1,3,3.2027499675750732,6.269506454467773
6000,4,40,491.0,1,4,3.0220823287963867,6.444586753845215
6000,4,40,491.0,1,5,3.2933144569396973,6.031800270080566
6000,4,40,491.0,2,1,3.3421425819396973,6.118105888366699
6000,4,40,491.0,2,2,3.1697561740875244,6.268138647079468
6000,4,40,491.0,2,3,3.330328941345215,5.619438886642456
6000,4,40,491.0,2,4,3.189133405685425,6.206301689147949
6000,4,40,491.0,2,5,3.3019869327545166,6.215643405914307
6000,4,40,491.0,3,1,3.2248151302337646,6.312218189239502
6000,4,40,491.0,3,2,3.3289413452148438,6.321550130844116
6000,4,40,491.0,3,3,3.3187026977539062,6.303329944610596
6000,4,40,491.0,3,4,3.4957351684570312,6.2844767570495605
6000,4,40,491.0,3,5,3.380117654800415,6.371115684509277
6000,4,40,491.0,4,1,3.476355791091919,5.686402082443237
6000,4,40,491.0,4,2,3.4749512672424316,6.241725444793701
6000,4,40,491.0,4,3,3.6019504070281982,6.4244225025177
6000,4,40,491.0,4,4,3.5483875274658203,6.289994478225708
6000,4,40,491.0,4,5,3.520883321762085,6.339155435562134
