ram,cores,workload_cpu,workload_gpu,users_yolo,users_mnet,time_yolo,time_mnet
9000,2,40,263.0,1,1,4.3148722648620605,7.208676815032959
9000,2,40,491.0,1,1,5.052162170410156,7.648328542709351
9000,2,40,815.0,1,1,4.972069263458252,7.77420973777771
9000,2,50,125.0,1,1,4.136479616165161,6.419234991073608
9000,2,50,263.0,1,1,4.425466775894165,7.496781826019287
9000,2,50,491.0,1,1,4.659644603729248,7.969638347625732
9000,2,50,815.0,1,1,4.668578863143921,7.644367456436157
9000,2,60,125.0,1,1,3.9067630767822266,6.903144121170044
9000,2,60,263.0,1,1,4.39919638633728,7.818633556365967
9000,2,60,491.0,1,1,4.472556829452515,7.738386631011963
9000,2,60,815.0,1,1,4.6124608516693115,8.31881833076477
9000,3,40,125.0,1,1,3.2621119022369385,5.558084487915039
9000,3,40,263.0,1,1,3.445639133453369,5.991438865661621
9000,3,40,491.0,1,1,3.564046621322632,6.878031015396118
9000,3,40,815.0,1,1,3.3941831588745117,6.943470478057861
9000,3,50,125.0,1,1,3.3958547115325928,5.729021787643433
9000,3,50,263.0,1,1,3.4852309226989746,5.966382265090942
9000,3,50,491.0,1,1,3.692399740219116,7.1540234088897705
9000,3,50,815.0,1,1,3.837902069091797,6.678821325302124
9000,3,60,125.0,1,1,3.4373960494995117,6.027369499206543
9000,3,60,263.0,1,1,3.8580105304718018,6.531028509140015
9000,3,60,491.0,1,1,3.602421283721924,6.716238260269165
9000,3,60,815.0,1,1,3.4202563762664795,6.781914234161377
9000,4,40,125.0,1,1,2.9098522663116455,5.396855354309082
9000,4,40,263.0,1,1,3.0924582481384277,5.765121698379517
9000,4,40,491.0,1,1,3.11567759513855,6.441461563110352
9000,4,40,815.0,1,1,3.103023052215576,5.943436861038208
9000,4,50,125.0,1,1,2.967857599258423,5.643529415130615
9000,4,50,263.0,1,1,3.2196714878082275,5.718878507614136
9000,4,50,491.0,1,1,3.1740856170654297,6.222594499588013
9000,4,50,815.0,1,1,3.1491873264312744,5.588785409927368
9000,4,60,125.0,1,1,3.1789603233337402,5.863215446472168
9000,4,60,263.0,1,1,3.3384950160980225,6.0848987102508545
9000,4,60,491.0,1,1,3.42401385307312,6.487986087799072
9000,4,60,815.0,1,1,3.3760533332824707,6.6498777866363525
9000,5,40,125.0,1,1,2.924156665802002,5.141719818115234
9000,5,40,263.0,1,1,3.083902359008789,5.567439794540405
9000,5,40,491.0,1,1,3.104738235473633,5.927302122116089
9000,5,40,815.0,1,1,2.8534297943115234,5.980713844299316
9000,5,50,125.0,1,1,3.006743907928467,5.311495065689087
9000,5,50,263.0,1,1,3.1166980266571045,5.731120347976685
9000,5,50,491.0,1,1,3.2418746948242188,5.488542318344116
9000,5,50,815.0,1,1,3.0075042247772217,5.978805780410767
9000,5,60,125.0,1,1,2.923569440841675,5.514020681381226
9000,5,60,263.0,1,1,3.255772829055786,5.845927953720093
9000,5,60,491.0,1,1,3.223623275756836,5.8225319385528564
9000,5,60,815.0,1,1,3.1900570392608643,6.582956552505493
11000,2,40,125.0,1,1,4.1873252391815186,7.181305885314941
11000,2,40,263.0,1,1,4.353144645690918,7.357647895812988
11000,2,40,491.0,1,1,4.997317314147949,7.290980577468872
