Wall time,Step,Value
1618323092.0244913,37876,-0.15000000596046448
1618323093.7701285,38220,-1.225000023841858
1618323094.0364437,38272,-0.9800000190734863
1618323096.7223616,38796,0.1599999964237213
1618323099.6966674,39376,0.48500001430511475
1618323101.0436518,39632,-0.4449999928474426
1618323108.6332293,41108,-0.10499999672174454
1618323108.7796845,41136,-0.17499999701976776
1618323111.230733,41600,-0.41999998688697815
1618323112.8900113,41920,0.07999999821186066
1618323113.8370478,42092,-0.23999999463558197
1618323115.598974,42432,0.375
1618323119.1969361,43124,1.100000023841858
1618323121.7296484,43612,-0.7149999737739563
1618323121.7933846,43624,-0.8349999785423279
1618323123.0520027,43868,-0.5950000286102295
1618323123.2143588,43900,-0.7749999761581421
1618323124.158095,44084,-0.03500000014901161
1618323125.8509068,44412,-1.9800000190734863
1618323132.3890567,45680,0.20499999821186066
1618323133.4725337,45892,-1.375
1618323134.694058,46132,-0.38499999046325684
1618323135.3873966,46268,-0.5849999785423279
1618323137.8555572,46744,-1.2799999713897705
1618323139.3892834,47040,0.16500000655651093
1618323143.6827185,47880,0.7749999761581421
1618323143.7832682,47900,0.6800000071525574
1618323147.6668754,48660,-1.649999976158142
1618323150.2396264,49164,-1.465000033378601
1618323158.2627118,50688,-0.8500000238418579
1618323162.5107887,51512,-0.6549999713897705
1618323165.740641,52140,-0.38499999046325684
1618323166.2898552,52248,0.925000011920929
1618323176.2881854,54188,1.1950000524520874
1618323177.3398287,54392,-1.1950000524520874
1618323177.8286252,54484,-0.7450000047683716
1618323181.7519815,55244,-1.3899999856948853
1618323187.337627,56324,0.0949999988079071
1618323190.2513037,56888,-1.2450000047683716
1618323191.7424457,57180,-0.6899999976158142
1618323192.6504512,57356,-0.6499999761581421
1618323194.8953378,57792,-1.2999999523162842
1618323198.8322322,58556,0.5699999928474426
1618323199.4429586,58676,-0.3799999952316284
1618323201.7656724,59120,-1.2999999523162842
1618323203.715669,59496,-1.315000057220459
1618323216.0742395,61896,-0.33000001311302185
1618323216.768352,62032,-2.0250000953674316
1618323221.5447683,62964,-0.28999999165534973
1618323222.0292432,63060,-1.7450000047683716
1618323229.3102863,64468,-0.375
1618323232.032309,65000,0.41499999165534973
1618323233.5026321,65288,-1.6749999523162842
1618323243.485929,67240,-2.7799999713897705
1618323244.4953709,67432,-0.925000011920929
1618323248.7647455,68268,-2.0399999618530273
1618323249.41266,68392,-0.02500000037252903
1618323253.950585,69272,-0.7749999761581421
1618323254.4100356,69360,-0.699999988079071
1618323258.5523965,70176,0.44999998807907104
1618323258.8385615,70232,-0.10000000149011612
1618323259.4476311,70348,-1.190000057220459
1618323277.2537186,73808,-0.5799999833106995
1618323291.0300992,76468,-0.35499998927116394
1618323292.1062658,76680,-0.9150000214576721
1618323299.6902297,78128,-0.675000011920929
1618323302.2894843,78564,-1.6649999618530273
1618323302.6235328,78620,-1.0499999523162842
1618323304.5745845,78928,0.2750000059604645
1618323307.1832333,79388,-2.9149999618530273
1618323311.1178906,79984,-0.800000011920929
1618323312.4529083,80216,0.6000000238418579
1618323312.6395426,80252,-0.02500000037252903
1618323314.2345357,80556,-0.07500000298023224
1618323316.7062864,80980,0.3449999988079071
1618323316.8745978,81012,-0.004999999888241291
1618323318.3362625,81296,-0.5350000262260437
1618323320.7661293,81764,0.625
1618323322.8351216,82160,-0.8650000095367432
1618323322.8559265,82164,-0.925000011920929
1618323323.636305,82316,-2.075000047683716
1618323327.7619548,83120,0.05999999865889549
1618323327.8230674,83132,0.10999999940395355
1618323328.8175576,83328,-0.20499999821186066
1618323329.3185673,83424,-0.42500001192092896
1618323333.9430442,84324,-2.0850000381469727
1618323335.2478237,84580,-1.6699999570846558
1618323337.058916,84932,0.2800000011920929
1618323338.839095,85280,-0.1599999964237213
1618323340.329476,85568,-1.4249999523162842
1618323343.0858586,86096,-0.7049999833106995
1618323349.8262725,87396,0.17499999701976776
1618323358.0320446,88984,-0.10999999940395355
1618323358.9921923,89172,-0.4749999940395355
1618323359.791389,89324,-0.7149999737739563
1618323360.3610883,89436,-1.034999966621399
1618323362.7138724,89892,-0.7350000143051147
1618323370.253183,91364,1.350000023841858
1618323376.4102132,92556,-0.4650000035762787
1618323376.6206777,92596,-0.39500001072883606
1618323377.5232906,92772,-0.12999999523162842
1618323378.0607588,92876,-1.4700000286102295
1618323379.4523802,93148,-1.715000033378601
1618323380.9872208,93448,-1.225000023841858
1618323382.4023445,93712,-0.6200000047683716
1618323384.7156715,94164,-0.3449999988079071
1618323387.3962257,94684,-0.2199999988079071
1618323387.620249,94728,0.7450000047683716
1618323388.0317938,94808,-0.07999999821186066
1618323393.0369308,95756,-1.2000000476837158
1618323397.3326788,96592,2.1649999618530273
1618323400.0903502,97132,0.02500000037252903
1618323400.1323025,97140,0.29499998688697815
1618323400.9156992,97292,-0.6850000023841858
1618323401.4178412,97384,-0.41999998688697815
1618323407.1302838,98488,-1.4550000429153442
1618323409.1348257,98880,-0.2199999988079071
1618323409.2967634,98912,0.20999999344348907
1618323412.9240987,99608,-1.1050000190734863
1618323413.5983052,99740,-0.7799999713897705
1618323415.3410625,100036,-0.03999999910593033
1618323420.772962,101016,-0.8149999976158142
1618323422.6256926,101332,-0.8500000238418579
1618323423.925162,101568,0.9850000143051147
1618323433.2647629,103252,0.7900000214576721
1618323434.0436554,103392,-2.2699999809265137
1618323435.6765249,103688,-0.6299999952316284
1618323438.9069245,104268,1.475000023841858
1618323440.8774817,104624,1.5750000476837158
1618323444.2880764,105216,1.5700000524520874
1618323448.0239713,105884,-3.005000114440918
1618323455.329355,107192,3.065000057220459
1618323455.3513582,107196,3.109999895095825
1618323456.0397947,107320,2.8499999046325684
1618323463.0166464,108572,2.865000009536743
1618323463.2888818,108620,2.180000066757202
1618323463.3787065,108636,1.4049999713897705
1618323463.4002984,108640,1.3300000429153442
1618323466.0367098,109100,0.6949999928474426
1618323471.197944,110024,0.7450000047683716
1618323473.384368,110416,1.6299999952316284
1618323474.1647515,110556,3.0799999237060547
1618323478.341397,111304,1.1200000047683716
1618323480.4206982,111668,2.7699999809265137
1618323481.57742,111876,2.9649999141693115
1618323492.143011,113756,2.744999885559082
1618323492.429213,113808,3.365000009536743
1618323494.506804,114176,0.44999998807907104
1618323495.154972,114292,0.2750000059604645
1618323504.2118554,115884,2.309999942779541
1618323504.8071702,115988,1.8350000381469727
1618323506.2980325,116252,4.255000114440918
1618323509.5205505,116808,1.7949999570846558
1618323510.9166067,117056,3.244999885559082
1618323515.5950093,117888,1.6349999904632568
1618323515.9630253,117952,0.6399999856948853
1618323517.6515534,118248,2.880000114440918
1618323518.7696133,118448,2.569999933242798
1618323523.6772869,119320,1.9600000381469727
1618323527.6761072,120024,5.335000038146973
1618323528.3071487,120128,4.985000133514404
1618323529.7389038,120372,2.5950000286102295
1618323531.6892645,120700,4.150000095367432
1618323533.2442043,120976,2.765000104904175
1618323535.1649163,121312,2.4149999618530273
1618323538.3857272,121884,4.320000171661377
1618323541.621588,122452,2.380000114440918
1618323543.756371,122828,3.5299999713897705
1618323544.0675893,122884,3.2899999618530273
1618323559.8772428,125628,5.0
1618323560.730412,125776,3.869999885559082
1618323566.5022879,126788,5.119999885559082
1618323570.7060268,127524,2.765000104904175
1618323572.02152,127748,2.369999885559082
1618323572.2304587,127784,3.424999952316284
1618323573.5702782,128020,3.4649999141693115
1618323577.5366492,128700,2.9549999237060547
1618323578.2898388,128832,3.299999952316284
1618323583.6093888,129744,2.2950000762939453
1618323586.0587933,130172,4.644999980926514
1618323588.6669319,130632,2.7699999809265137
1618323591.075224,131052,3.0299999713897705
1618323594.1316361,131580,3.5850000381469727
1618323594.319961,131612,3.7049999237060547
1618323597.3460846,132140,2.8399999141693115
1618323600.1157901,132612,5.034999847412109
1618323600.7528856,132720,2.609999895095825
1618323600.8006647,132728,2.9200000762939453
1618323602.8677077,133088,3.0350000858306885
1618323604.4644535,133368,2.5250000953674316
1618323605.2372005,133504,4.190000057220459
1618323605.8878713,133616,4.519999980926514
1618323613.3245065,134916,4.239999771118164
1618323613.5347404,134952,4.835000038146973
1618323613.8034713,135000,5.809999942779541
1618323614.240634,135076,4.795000076293945
1618323614.6203551,135144,3.2750000953674316
1618323615.856297,135360,4.309999942779541
1618323616.1416066,135408,4.284999847412109
1618323616.7178154,135508,3.7100000381469727
1618323617.5583282,135656,3.819999933242798
1618323619.9528968,136072,3.4800000190734863
1618323620.388933,136148,4.054999828338623
1618323622.795573,136568,5.099999904632568
1618323627.8554194,137452,5.079999923706055
1618323628.338017,137536,4.019999980926514
1618323631.6252866,138104,2.4100000858306885
1618323633.320487,138400,2.365000009536743
1618323637.502885,139136,2.8550000190734863
1618323650.1676853,141336,3.2200000286102295
1618323650.6466725,141420,3.759999990463257
1618323650.8270442,141452,4.605000019073486
1618323651.171533,141512,5.079999923706055
1618323653.6029122,141936,3.8350000381469727
1618323655.6507437,142296,2.7799999713897705
1618323660.2409086,143088,4.599999904632568
1618323660.4038625,143116,5.210000038146973
1618323662.0468128,143400,2.25
1618323664.4713302,143816,6.574999809265137
1618323664.8574612,143884,5.269999980926514
1618323666.3940926,144152,3.3499999046325684
1618323671.2135305,144988,2.765000104904175
1618323671.8835378,145104,3.805000066757202
1618323679.9919124,146520,5.449999809265137
1618323680.6736643,146640,5.699999809265137
1618323683.1564276,147072,2.759999990463257
1618323684.380406,147280,4.164999961853027
1618323685.095256,147404,3.9049999713897705
1618323686.3911006,147632,3.4649999141693115
1618323693.139705,148812,3.0450000762939453
1618323698.971754,149824,2.2899999618530273
1618323699.7412221,149960,4.369999885559082
1618323706.035386,151060,1.1649999618530273
1618323708.6071234,151508,3.309999942779541
1618323715.8691907,152772,5.960000038146973
1618323721.5944118,153760,1.1050000190734863
1618323721.9643238,153824,1.7649999856948853
1618323728.072258,154884,2.0999999046325684
1618323730.8565133,155364,6.110000133514404
1618323734.132761,155928,4.0
1618323734.6797252,156024,3.444999933242798
1618323741.4178889,157188,3.9749999046325684
1618323750.8520846,158812,4.190000057220459
1618323751.499531,158924,1.6150000095367432
1618323752.6822069,159128,2.615000009536743
1618323754.9514549,159516,0.2549999952316284
1618323755.6642992,159640,2.619999885559082
1618323755.7797303,159660,3.190000057220459
1618323758.2362518,160084,4.394999980926514
1618323764.640271,161188,2.509999990463257
1618323769.3030016,162004,4.25
1618323772.6722724,162592,6.244999885559082
1618323773.034764,162656,7.255000114440918
1618323773.1280007,162672,7.445000171661377
1618323773.9010077,162804,5.289999961853027
1618323774.3676782,162884,2.7100000381469727
1618323776.0447352,163176,3.575000047683716
1618323781.7896082,164164,6.789999961853027
1618323786.5020037,164980,4.125
1618323787.1171827,165088,4.474999904632568
1618323788.7289953,165368,4.329999923706055
1618323793.306259,166160,6.019999980926514
1618323793.6826274,166224,4.349999904632568
1618323804.2918944,168056,6.894999980926514
1618323807.091793,168540,7.119999885559082
1618323809.7370539,168980,5.385000228881836
1618323814.5357516,169804,6.949999809265137
1618323814.967637,169876,5.670000076293945
1618323819.906495,170716,5.420000076293945
1618323826.9809086,171928,1.6749999523162842
1618323833.9531808,173116,0.5649999976158142
1618323839.5562341,174076,5.894999980926514
1618323840.3900445,174216,0.27000001072883606
1618323841.639858,174432,2.180000066757202
1618323842.3755972,174560,2.434999942779541
1618323844.0440626,174848,3.434999942779541
1618323844.6718206,174956,4.949999809265137
1618323844.7663143,174972,4.784999847412109
1618323846.2519393,175224,6.440000057220459
1618323850.6283834,175976,4.684999942779541
1618323852.499358,176296,4.300000190734863
1618323855.4607716,176804,5.534999847412109
1618323855.6263435,176832,5.414999961853027
1618323856.6600754,177008,5.210000038146973
1618323857.8875954,177220,6.989999771118164
1618323864.477937,178344,4.684999942779541
1618323869.5521085,179212,6.385000228881836
1618323869.8838139,179268,6.980000019073486
1618323873.390898,179860,5.400000095367432
1618323881.483371,181244,3.5899999141693115
1618323881.694297,181280,2.9649999141693115
1618323882.9714382,181492,5.614999771118164
1618323886.189709,182032,4.460000038146973
1618323889.6978235,182636,5.224999904632568
1618323898.4012349,184136,4.949999809265137
1618323899.727719,184364,6.150000095367432
1618323901.6298544,184680,6.755000114440918
1618323902.48101,184824,6.389999866485596
1618323905.0983667,185276,5.324999809265137
1618323905.4612923,185340,5.034999847412109
1618323907.308981,185656,6.699999809265137
1618323909.2892513,186000,5.585000038146973
1618323927.0468166,188968,8.015000343322754
1618323928.4512136,189208,6.105000019073486
1618323928.9177303,189288,5.710000038146973
1618323932.7901511,189960,3.3499999046325684
1618323934.987164,190344,4.110000133514404
1618323936.1949303,190556,5.715000152587891
1618323936.922475,190680,4.554999828338623
1618323937.764683,190824,3.434999942779541
1618323938.6641805,190980,5.514999866485596
1618323941.838061,191532,3.319999933242798
1618323943.3684964,191792,4.389999866485596
1618323943.905038,191884,5.644999980926514
1618323946.3463206,192308,5.389999866485596
1618323948.8893826,192728,5.994999885559082
1618323949.9414546,192912,4.980000019073486
1618323956.752192,194092,5.125
1618323964.2729108,195380,6.079999923706055
1618323974.1598248,197092,2.359999895095825
1618323975.3964257,197308,4.960000038146973
1618323975.9767632,197408,5.244999885559082
1618323978.9040394,197912,4.755000114440918
1618323980.7581005,198236,5.715000152587891
1618323982.1512513,198480,8.204999923706055
1618323991.210164,200028,4.545000076293945
1618323992.3647506,200228,6.269999980926514
1618323994.5315163,200600,2.434999942779541
1618323994.8961978,200664,2.1549999713897705
1618323995.5898957,200784,6.15500020980835
1618323997.3132713,201076,4.0
1618324005.6788805,202520,7.335000038146973
1618324010.1216476,203280,6.860000133514404
1618324013.8273587,203920,3.569999933242798
1618324017.4334576,204540,4.010000228881836
1618324019.5987456,204912,4.21999979019165
1618324020.8565278,205132,6.394999980926514
1618324022.270894,205372,6.909999847412109
1618324031.6420147,207004,7.159999847412109
1618324032.7410767,207196,7.420000076293945
1618324032.9267206,207228,7.755000114440918
1618324036.3603024,207820,5.485000133514404
1618324037.4270496,208008,6.150000095367432
1618324038.9495888,208272,3.3399999141693115
1618324042.861026,208952,6.940000057220459
1618324044.1353421,209172,4.394999980926514
1618324045.5373924,209416,5.994999885559082
1618324049.1378756,210044,6.809999942779541
1618324049.5619009,210116,3.990000009536743
1618324053.1039681,210732,6.264999866485596
1618324058.2611215,211628,5.255000114440918
1618324059.0130188,211760,5.28000020980835
1618324062.5498905,212372,3.609999895095825
1618324062.88928,212432,3.4549999237060547
1618324071.2228825,213876,6.909999847412109
1618324076.7036018,214828,2.799999952316284
1618324076.8631458,214856,3.2200000286102295
1618324076.9554749,214872,3.859999895095825
1618324077.0440805,214888,4.989999771118164
1618324080.34174,215452,5.559999942779541
1618324081.3540735,215628,7.135000228881836
1618324085.1800072,216292,3.180000066757202
1618324085.526189,216352,6.304999828338623
1618324086.0087311,216436,7.03000020980835
1618324086.3491197,216496,8.399999618530273
1618324089.0570433,216968,7.494999885559082
1618324099.4516373,218768,6.394999980926514
1618324102.1581755,219232,4.170000076293945
1618324105.1777158,219752,5.739999771118164
1618324106.2209897,219932,4.815000057220459
1618324111.1782904,220776,4.190000057220459
1618324113.594258,221200,4.815000057220459
1618324113.65938,221212,4.105000019073486
1618324114.2581353,221316,6.489999771118164
1618324114.9617682,221440,2.4100000858306885
1618324119.1841598,222176,6.855000019073486
1618324119.3672307,222208,6.184999942779541
1618324123.0842178,222856,5.815000057220459
1618324124.3441877,223068,7.445000171661377
1618324131.8481472,224368,5.909999847412109
1618324137.5579512,225352,5.340000152587891
1618324141.5068738,226032,4.574999809265137
1618324141.823289,226088,3.4800000190734863
1618324143.822718,226436,5.320000171661377
1618324148.0044713,227152,4.385000228881836
1618324148.7744029,227284,7.519999980926514
1618324152.9204679,228000,6.650000095367432
1618324159.7955492,229200,6.019999980926514
1618324159.9307728,229224,6.085000038146973
1618324164.0935135,229940,2.7100000381469727
1618324170.4249578,231044,7.730000019073486
1618324182.874047,233184,4.949999809265137
1618324186.2472663,233764,5.099999904632568
1618324188.9211826,234228,6.650000095367432
1618324190.935147,234568,6.059999942779541
1618324192.7724621,234880,5.989999771118164
1618324193.3956387,234988,5.09499979019165
1618324193.792071,235056,6.730000019073486
1618324200.0119367,236124,6.804999828338623
1618324205.5103846,237060,2.890000104904175
1618324206.5987356,237248,6.195000171661377
1618324209.4236789,237732,7.284999847412109
1618324214.2694614,238564,6.130000114440918
1618324214.963779,238684,5.590000152587891
1618324216.5124817,238952,5.199999809265137
1618324226.791547,240720,3.940000057220459
1618324226.930207,240744,4.445000171661377
1618324227.4522243,240832,6.900000095367432
1618324229.5502298,241192,4.949999809265137
1618324233.6808343,241904,5.605000019073486
1618324248.6834402,244492,6.440000057220459
1618324250.6457508,244824,3.744999885559082
1618324252.2654057,245108,7.114999771118164
1618324255.9854288,245756,5.965000152587891
1618324258.1954436,246140,5.909999847412109
1618324261.6499913,246724,3.825000047683716
1618324272.3288608,248560,7.090000152587891
1618324274.2094421,248880,6.894999980926514
1618324281.1181593,250068,6.784999847412109
1618324281.8368735,250192,6.09499979019165
1618324282.0185406,250224,5.760000228881836
1618324289.4642105,251500,7.050000190734863
1618324292.9845939,252100,5.545000076293945
1618324297.538086,252884,6.489999771118164
1618324300.7762067,253436,6.019999980926514
1618324302.3766708,253716,5.099999904632568
1618324302.3986194,253720,4.909999847412109
1618324304.3385441,254056,7.050000190734863
1618324307.9435139,254688,6.434999942779541
1618324312.4702058,255464,5.614999771118164
1618324315.3108704,255956,6.070000171661377
1618324317.8838248,256396,7.349999904632568
1618324320.8349922,256904,5.460000038146973
1618324327.4610782,258048,4.730000019073486
1618324327.6859558,258088,4.380000114440918
1618324331.5165997,258752,8.154999732971191
1618324336.156438,259560,7.614999771118164
1618324339.9635494,260220,5.650000095367432
1618324344.349963,260984,2.9549999237060547
1618324345.4450374,261172,3.6700000762939453
1618324347.3380334,261504,4.985000133514404
1618324349.0599244,261804,6.324999809265137
1618324349.7934477,261928,7.585000038146973
1618324352.5607471,262408,7.144999980926514
1618324353.5265768,262576,8.015000343322754
1618324355.0612197,262840,3.5450000762939453
1618324359.5982907,263632,4.670000076293945
1618324362.8771317,264200,5.545000076293945
1618324368.5845666,265196,6.144999980926514
1618324376.6215215,266592,5.465000152587891
1618324379.8610926,267152,5.695000171661377
1618324383.6581361,267796,7.045000076293945
1618324384.3193698,267908,6.159999847412109
1618324385.3772256,268088,8.024999618530273
1618324395.1834383,269764,6.539999961853027
1618324395.984481,269900,4.820000171661377
1618324396.8994942,270056,5.465000152587891
1618324414.4630318,273056,3.8299999237060547
1618324414.876602,273128,2.9700000286102295
1618324417.123264,273516,4.59499979019165
1618324418.2964444,273720,7.864999771118164
1618324420.197684,274052,3.194999933242798
1618324422.006473,274364,6.639999866485596
1618324429.8400695,275720,6.510000228881836
1618324431.2059155,275956,6.070000171661377
1618324435.4671724,276688,5.934999942779541
1618324435.790784,276744,5.184999942779541
1618324442.038217,277824,4.614999771118164
1618324442.5191624,277908,6.010000228881836
1618324446.8014421,278652,5.800000190734863
1618324448.1189213,278880,6.855000019073486
1618324449.9308326,279196,5.15500020980835
1618324452.6308002,279664,5.659999847412109
1618324465.2340076,281852,5.985000133514404
1618324465.9499447,281976,3.930000066757202
1618324468.0241678,282324,4.639999866485596
1618324469.7842546,282628,6.369999885559082
1618324475.7949586,283664,7.005000114440918
1618324477.7637591,283988,3.7100000381469727
1618324485.1400166,285260,3.5250000953674316
1618324487.851797,285716,8.149999618530273
1618324490.8121092,286220,4.855000019073486
1618324491.4339142,286324,4.150000095367432
1618324494.1495697,286788,6.704999923706055
1618324497.7357852,287404,6.625
1618324499.0349658,287628,6.920000076293945
1618324500.2304132,287832,6.815000057220459
1618324500.7376149,287920,5.355000019073486
1618324501.5139468,288052,5.09499979019165
1618324502.0934415,288152,6.71999979019165
1618324505.8850706,288792,5.019999980926514
1618324507.6820223,289104,7.409999847412109
1618324508.2029514,289192,7.605000019073486
1618324508.2482867,289200,7.784999847412109
1618324510.5749733,289608,7.454999923706055
1618324510.6435971,289620,7.480000019073486
1618324514.2000782,290236,3.5299999713897705
1618324517.9828703,290896,7.300000190734863
1618324521.4346697,291496,7.795000076293945
1618324524.5829914,292040,5.630000114440918
1618324528.510129,292720,5.510000228881836
1618324531.7148092,293276,7.460000038146973
1618324542.5716639,295160,5.260000228881836
1618324542.6887655,295180,6.355000019073486
1618324543.7863078,295368,6.159999847412109
1618324545.1682503,295608,7.71999979019165
1618324545.6947377,295700,5.71999979019165
1618324547.6946306,296048,3.1449999809265137
1618324551.7565339,296752,7.394999980926514
1618324551.919882,296780,7.78000020980835
1618324567.5608456,299464,7.394999980926514
1618324568.3802202,299608,7.744999885559082
1618324573.8689854,300564,6.159999847412109
1618324574.5927167,300688,6.519999980926514
1618324581.4085944,301880,4.409999847412109
1618324581.8300364,301952,1.2549999952316284
1618324583.644872,302272,7.360000133514404
1618324585.0823882,302520,6.010000228881836
1618324586.6321328,302792,6.840000152587891
1618324592.0118732,303716,6.114999771118164
1618324595.0452206,304228,5.269999980926514
1618324596.026551,304400,5.960000038146973
1618324598.7381427,304876,6.045000076293945
1618324603.6847007,305728,6.574999809265137
1618324604.8673723,305932,4.230000019073486
1618324608.15605,306508,6.434999942779541
1618324609.2357442,306696,6.755000114440918
1618324609.9847612,306824,7.545000076293945
1618324611.9220538,307164,3.640000104904175
1618324614.5679922,307628,5.199999809265137
1618324614.7372496,307656,5.670000076293945
1618324614.9932353,307700,6.215000152587891
1618324621.4001706,308796,7.340000152587891
1618324624.2687092,309300,6.269999980926514
1618324627.4069076,309844,5.360000133514404
1618324629.0089319,310124,6.784999847412109
1618324631.623085,310576,2.5899999141693115
1618324635.2736642,311212,6.559999942779541
1618324637.5354524,311608,6.574999809265137
1618324642.9304776,312544,6.394999980926514
1618324644.5994854,312836,6.114999771118164
1618324645.9254732,313064,6.5
1618324657.6730096,315104,7.110000133514404
1618324659.224163,315376,5.925000190734863
1618324661.005155,315684,5.5
1618324661.3304963,315740,5.630000114440918
1618324662.2181861,315896,4.949999809265137
1618324662.9490845,316024,5.855000019073486
1618324669.9330318,317240,7.235000133514404
1618324672.447128,317676,7.980000019073486
1618324676.5727336,318392,8.0649995803833
1618324677.1000304,318484,6.514999866485596
1618324681.5471835,319252,5.235000133514404
1618324685.2783883,319904,6.164999961853027
1618324685.8040261,319996,7.875
1618324686.5786273,320128,5.820000171661377
1618324686.6717865,320144,5.175000190734863
1618324688.1695292,320404,7.980000019073486
1618324689.6516526,320664,3.134999990463257
1618324693.939179,321408,2.815000057220459
1618324694.8336627,321564,6.0
1618324695.2040234,321628,6.820000171661377
1618324698.5188355,322204,3.759999990463257
1618324699.1184478,322308,5.15500020980835
1618324699.973528,322456,5.320000171661377
1618324704.8785033,323308,6.949999809265137
1618324708.9035869,323988,7.050000190734863
1618324709.3559122,324064,6.715000152587891
1618324711.7454536,324472,7.230000019073486
1618324717.9254267,325528,5.820000171661377
1618324720.5424507,325980,4.960000038146973
1618324721.3490129,326120,6.159999847412109
1618324731.2278175,327812,6.704999923706055
1618324734.2139628,328324,7.09499979019165
1618324749.4309232,330948,5.760000228881836
1618324750.2090662,331084,8.274999618530273
1618324751.59648,331328,5.309999942779541
1618324752.0052254,331400,4.724999904632568
1618324753.7503927,331700,7.639999866485596
1618324757.205719,332304,6.769999980926514
1618324758.422387,332512,5.380000114440918
1618324761.6256435,333072,4.644999980926514
1618324767.2186005,334044,6.0
1618324773.0868537,335052,6.989999771118164
1618324776.7739663,335696,6.559999942779541
1618324777.8869827,335888,6.230000019073486
1618324782.447499,336664,7.045000076293945
1618324783.2066655,336792,3.619999885559082
1618324783.3938797,336824,3.2799999713897705
1618324787.8347344,337580,7.114999771118164
1618324788.1872602,337640,7.980000019073486
1618324789.7084084,337904,4.295000076293945
1618324792.580224,338408,4.425000190734863
1618324794.5729678,338748,4.644999980926514
1618324795.8646476,338964,7.735000133514404
1618324797.6865118,339276,5.505000114440918
1618324802.3890207,340084,3.930000066757202
1618324803.1307423,340212,1.5049999952316284
1618324804.0148902,340360,7.284999847412109
1618324805.9032655,340680,6.684999942779541
1618324809.43625,341284,3.690000057220459
1618324813.8000443,342036,5.914999961853027
1618324814.5233288,342160,4.275000095367432
1618324815.2818217,342292,3.0299999713897705
1618324817.924111,342748,4.465000152587891
